Frame number,5302
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24.55,263.12,407.041,1509.7,264.073,412.82,1341.08,259.277,476.009,836.968,144.999,373.702,447.422,90.5408,360.995,408.819,243.045,427.786,391.132,271.455,530.168,391.738
24.5583,264.909,405.55,1508.84,265.528,411.886,1340.48,260.024,475.613,836.58,144.841,373.623,447.417,90.4619,361.282,408.657,242.91,427.943,391.286,271.277,530.468,391.858
24.5667,266.682,404.156,1508.04,267.114,410.831,1340.1,260.603,475.45,836.438,144.962,373.831,447.27,90.5289,361.558,408.54,242.905,428.419,391.213,271.109,531.091,391.645
24.575,268.447,402.64,1507.23,268.702,409.665,1339.93,261.601,475.536,836.107,145.202,374.042,446.994,90.6488,361.625,408.468,243.223,428.848,391.238,271.181,531.463,391.718
24.5833,270.226,401.039,1506.54,270.448,408.509,1339.79,262.459,475.657,835.877,145.403,374.047,446.929,90.7474,361.577,408.405,243.232,428.938,391.148,270.521,531.744,391.515
24.5917,271.999,399.493,1505.82,272.231,407.327,1339.76,263.655,475.744,835.688,145.51,373.875,446.813,90.891,361.53,408.229,243.521,428.971,391.135,270.944,531.484,391.929
24.6,273.742,397.79,1505.18,273.984,406.059,1339.6,264.865,475.635,835.437,145.588,373.593,446.739,90.9628,361.379,408.129,243.352,429.07,391.024,270.865,531.914,391.664
24.6083,275.633,395.919,1504.56,275.84,404.766,1339.32,266.174,475.3,835.247,145.671,373.298,446.654,91.0657,361.203,407.93,243.421,428.699,391.071,271.086,531.851,392.137
24.6167,277.487,394.227,1504.03,277.795,403.407,1339.03,267.118,474.642,834.749,145.733,372.933,446.403,91.0578,360.837,407.763,243.381,428.695,390.977,270.481,531.639,391.746
24.625,279.443,392.28,1503.49,279.784,401.914,1338.69,268.316,474.018,834.168,145.732,372.426,446.18,91.0873,360.599,407.409,243.309,428.127,391.131,270.161,530.98,392.053
24.6333,281.437,390.494,1503.01,281.724,400.512,1338.02,269.066,472.963,833.81,146.128,371.727,446.263,91.0312,360.272,407.161,243.213,428.216,390.809,269.908,531.081,392.061
24.6417,283.328,388.819,1502.46,283.977,399.034,1337.52,270.043,471.975,833.19,145.358,371.513,445.502,90.9671,360.058,406.985,243.119,428.114,390.723,269.597,531.092,392.132
24.65,285.276,387.21,1501.91,285.701,397.362,1336.84,271.112,471.128,832.773,145.393,371.693,445.519,90.898,359.722,406.912,242.93,428.071,390.829,269.427,531.064,392.185
24.6583,287.148,385.764,1501.38,287.35,395.91,1336.09,272.191,470.031,832.45,145.629,371.486,445.304,90.9029,359.693,406.739,242.945,427.897,390.991,269.08,530.495,392.618
24.6667,289.11,384.361,1500.79,289.841,394.318,1335.83,273.41,469.378,832.073,145.79,371.254,445.156,90.9099,359.415,406.71,242.957,427.905,390.879,269.061,530.819,392.41
24.675,290.993,383.111,1500.27,291.579,392.638,1335.16,274.665,468.612,831.916,145.774,371.007,445.128,90.929,359.416,406.53,242.868,427.626,391.094,269.026,530.367,392.627
24.6833,292.879,381.832,1499.77,292.968,390.967,1334.59,275.941,467.974,831.583,145.784,370.777,444.968,90.8854,359.15,406.556,242.983,427.687,390.702,268.961,530.589,392.514
24.6917,294.712,380.557,1499.23,294.516,389.418,1334.17,277.219,467.439,831.166,145.896,371.043,444.625,90.959,359.213,406.421,242.972,427.523,390.745,268.903,530.248,392.741
24.7,296.54,379.16,1498.77,295.844,387.842,1333.63,278.623,466.841,830.772,145.946,370.676,444.712,90.8987,359.19,406.424,243.078,427.567,390.579,268.866,530.595,392.462
24.7083,298.205,377.792,1498.33,297.223,386.299,1333.31,279.967,466.494,830.359,146.087,370.647,444.605,90.9782,359.179,406.417,243.199,427.552,390.556,268.998,530.72,392.381
24.7167,299.708,376.142,1497.78,298.419,384.688,1332.81,281.637,466.072,829.868,146.227,370.741,444.516,90.9515,359.147,406.478,243.544,427.58,390.673,269.077,530.673,392.36
24.725,301.21,374.336,1497.22,299.775,383.102,1332.32,283.068,465.862,829.272,146.23,370.826,444.39,90.9383,359.245,406.446,243.448,427.279,390.68,268.815,530.414,392.478
24.7333,302.487,372.642,1496.55,301.145,381.487,1331.83,284.628,465.571,828.807,146.197,370.726,444.354,90.8489,359.237,406.462,243.238,427.448,390.503,268.979,530.523,392.418
24.7417,303.833,370.82,1495.81,302.606,379.928,1331.15,285.999,465.161,828.33,146.062,370.627,444.31,90.8281,359.319,406.364,243.442,427.188,390.523,269.02,530.249,392.52
24.75,305.126,369.043,1495.05,303.975,378.297,1330.49,287.495,464.879,827.832,146.046,370.509,444.217,90.7052,359.212,406.385,243.361,427.076,390.254,269.36,530.65,392.332
24.7583,306.309,367.347,1494.15,305.365,376.733,1329.86,288.408,464.265,827.172,146.03,370.423,444.13,90.6473,359.292,406.275,243.511,426.907,390.45,268.995,530.04,392.475
24.7667,307.553,365.722,1493.44,306.646,375.075,1329.29,289.742,463.731,826.649,145.922,370.347,444.119,90.5753,359.256,406.254,243.397,426.803,390.391,269.04,530.183,392.26
24.775,308.809,364.178,1492.66,307.935,373.748,1328.65,290.66,463.094,826.301,146.393,369.93,444.382,90.496,359.257,406.219,243.369,426.825,390.306,268.933,529.968,392.305
24.7833,310.104,362.729,1492.02,309.434,372.307,1327.99,291.681,462.286,825.873,145.488,369.883,443.903,90.387,359.165,406.264,243.397,426.627,390.28,268.958,529.818,392.337
24.7917,311.355,361.4,1491.38,310.722,371.061,1327.51,292.867,462.142,825.586,145.544,370.142,444.107,90.3731,359.198,406.223,243.456,426.382,390.418,268.99,529.469,392.548
24.8,312.628,360.204,1490.79,311.99,369.959,1327.11,293.869,461.668,825.251,145.734,370.006,444.099,90.2569,359.173,406.289,243.318,426.564,390.206,268.897,529.558,392.343
24.8083,313.957,359.101,1490.41,313.418,368.882,1326.73,295.049,461.658,824.784,145.683,369.981,444.123,90.2568,359.316,406.266,243.463,426.188,390.449,269.029,529.457,392.463
24.8167,315.205,358.065,1490.01,314.928,367.888,1326.52,296.208,461.623,824.261,145.661,370.067,444.058,90.1295,359.385,406.315,243.226,426.333,390.433,269.165,529.554,392.244
24.825,316.683,357.12,1489.7,316.226,367.079,1326.33,297.364,461.579,823.801,145.601,370.158,443.978,90.1053,359.545,406.25,243.41,426.116,390.474,269.101,529.269,392.568
24.8333,318.212,356.279,1489.53,317.708,366.401,1326.09,298.47,461.337,823.389,145.578,370.624,443.777,89.9734,359.612,406.288,243.359,426.225,390.299,269.16,529.257,392.409
24.8417,319.793,355.499,1489.28,319.316,365.755,1325.93,299.555,461.101,822.861,145.554,370.264,443.907,89.8782,359.61,406.306,243.267,426.175,390.29,269.195,529.35,392.26
24.85,321.423,355.005,1489.2,320.902,365.141,1325.7,300.568,460.879,822.494,145.465,370.155,443.981,89.8008,359.525,406.441,243.315,425.995,390.357,269.133,529.182,392.291
24.8583,323.169,354.362,1488.99,322.46,364.585,1325.44,301.894,460.727,821.822,145.492,370.077,443.931,89.8321,359.572,406.409,243.618,425.849,390.698,269.103,528.893,392.568
24.8667,324.921,353.902,1488.71,324.388,364.096,1325.19,303.069,460.702,821.215,145.466,370.042,443.95,89.7913,359.487,406.486,243.355,425.713,390.418,268.973,529.035,392.342
24.875,326.757,353.662,1488.52,326.373,363.736,1324.71,304.505,460.659,820.85,145.464,370.032,444.013,89.8678,359.533,406.457,243.531,425.624,390.448,269.048,528.702,392.648
24.8833,328.644,353.502,1488.15,328.161,363.228,1324.44,305.923,460.846,820.282,145.503,370.037,444,89.8169,359.501,406.587,243.399,425.638,390.374,269.084,528.851,392.527
24.8917,330.595,353.395,1487.72,330.057,363.075,1324.09,307.574,461.249,819.777,145.584,370.12,443.997,89.8585,359.585,406.542,243.424,425.388,390.4,269.357,528.887,392.719
24.9,332.523,353.496,1487.33,331.947,362.68,1323.48,308.846,461.358,818.999,145.57,370.193,443.96,89.7995,359.641,406.587,243.454,425.717,390.326,269.052,528.973,392.405
24.9083,334.667,353.459,1486.79,334.022,362.405,1323.02,310.508,461.726,818.045,145.525,370.188,443.924,89.7242,359.673,406.621,243.409,425.57,390.394,269.108,528.955,392.316
24.9167,336.686,353.706,1486.43,336.209,362.45,1322.27,311.888,461.854,817.325,145.949,369.86,444.291,89.6108,359.625,406.705,243.392,425.574,390.405,269.012,528.837,392.448
24.925,338.83,353.866,1485.94,338.518,362.402,1321.6,313.411,462.054,816.341,145.079,369.829,443.706,89.6391,359.629,406.632,243.476,425.267,390.494,268.876,528.483,392.729
24.9333,340.899,354.129,1485.1,340.943,362.572,1320.95,315.096,462.547,815.514,145.186,370.124,443.919,89.5622,359.566,406.751,243.341,425.349,390.345,268.885,528.576,392.569
24.9417,342.986,354.59,1484.43,343.315,362.969,1320.13,316.883,462.76,814.675,145.41,370.079,443.909,89.6151,359.595,406.722,243.355,425.223,390.422,268.69,528.261,392.781
24.95,345.392,354.878,1483.67,346.033,363.171,1319.5,318.883,463.556,813.5,145.583,370.044,443.83,89.6117,359.518,406.912,243.346,425.303,390.247,268.739,528.686,392.466
24.9583,347.575,355.508,1482.68,348.722,363.645,1318.73,321.03,464.233,812.388,145.723,370.074,443.836,89.778,359.557,406.973,243.415,425.137,390.499,268.874,528.596,392.563
24.9667,349.896,356.405,1481.89,351.586,364.229,1317.83,323.251,464.959,811.413,145.937,370.202,443.844,89.9304,359.547,407.074,243.803,425.239,390.219,268.963,528.892,392.354
24.975,352.674,357.167,1480.85,354.639,364.913,1317.11,325.51,465.951,810.283,146.3,370.751,443.555,90.0121,359.628,407.284,243.941,425.321,390.046,268.936,529.031,392.204
24.9833,354.947,358.419,1479.97,357.682,365.894,1316.14,327.794,466.673,809.248,146.487,370.509,443.77,90.1185,359.628,407.547,244.27,425.378,389.983,268.999,529.154,392.148
24.9917,357.681,359.566,1478.89,361.005,367.021,1315.41,330.015,467.657,808.096,146.822,370.704,443.714,90.2516,359.838,407.684,244.407,425.339,389.887,269.064,529.285,392.102
25,360.486,360.343,1477.43,364.302,368.198,1314.53,332.273,468.648,806.871,147.06,370.901,443.632,90.2786,359.857,407.838,244.708,425.666,389.871,269.274,529.644,391.807
25.0083,363.406,361.398,1476.18,367.992,369.505,1313.58,334.516,469.472,805.591,147.209,371.008,443.619,90.3736,359.993,407.974,244.311,425.278,389.66,269.262,529.615,391.892
25.0167,366.244,362.743,1474.82,371.972,371.099,1312.62,336.836,470.365,804.259,147.378,371.094,443.585,90.3596,359.988,408.191,244.536,425.389,389.481,269.245,529.847,391.65
25.025,369.284,364.022,1473.36,375.804,372.586,1311.57,339.216,471.244,802.762,147.525,371.118,443.605,90.4248,359.968,408.35,244.558,425.229,389.564,268.936,529.725,391.723
25.0333,372.48,365.407,1471.97,379.81,374.345,1310.42,341.945,472.08,801.265,147.693,371.164,443.679,90.5032,359.986,408.595,244.685,425.139,389.335,269.34,529.964,391.66
25.0417,375.914,366.715,1470.48,384.196,375.975,1309.31,344.541,473.062,799.534,147.946,371.29,443.676,90.6092,360.026,408.882,245.005,425.33,389.284,269.109,529.99,391.483
25.05,379.489,368.133,1469.06,388.279,377.859,1307.91,347.661,474.012,797.867,148.261,371.439,443.842,90.7104,360.112,409.286,245.019,425.121,389.291,269.163,530.008,391.316
25.0583,383.402,369.556,1467.68,392.696,379.935,1306.64,350.954,475.158,796.138,149.163,371.36,444.302,90.9612,360.392,409.609,245.199,425.13,389.345,269.221,530.072,391.342
25.0667,387.458,371.042,1466.2,397.263,381.847,1305.34,354.164,476.342,794.385,148.733,371.767,443.942,91.1062,360.529,410.099,245.503,425.395,389.151,269.533,530.162,390.912
25.075,391.77,372.458,1464.84,401.934,383.748,1303.78,357.479,477.641,792.664,149.058,372.554,444.339,91.2638,360.864,410.461,245.9,425.319,389.15,269.805,530.334,391.077
25.0833,395.959,374.045,1463.44,406.53,385.818,1302.43,360.837,479.081,790.795,149.576,372.842,444.457,91.2807,361.148,410.989,245.885,425.77,388.837,270.003,530.561,390.79
25.0917,400.48,375.51,1462.07,411.145,387.983,1300.81,364.003,480.705,788.756,149.77,373.198,444.618,91.3107,361.501,411.394,246.073,425.607,389.003,270.155,530.688,390.724
25.1,404.593,377.047,1460.44,415.996,389.873,1298.77,367.061,482.255,786.693,149.84,373.478,444.897,91.3148,361.748,411.901,246.078,425.855,388.841,270.225,531.015,390.269
25.1083,409.344,378.727,1459.14,420.794,392.024,1296.89,370.224,483.927,784.366,149.943,373.799,445.057,91.3208,361.957,412.409,246.014,425.858,388.83,270.29,531.123,390.095
25.1167,414.087,380.315,1457.71,425.901,393.806,1294.53,373.321,485.837,782.008,150.189,374.484,445.207,91.2555,362.158,413.065,246.095,425.88,388.873,270.293,531.293,389.91
25.125,418.855,381.927,1456.18,430.98,395.742,1292.25,376.658,487.948,779.584,150.534,374.502,445.706,91.3968,362.499,413.739,246.078,425.869,388.993,270.661,531.018,390.169
25.1333,423.665,383.623,1454.52,436.001,397.968,1289.93,380.186,490.242,777.15,150.967,374.838,446.261,91.5348,362.755,414.746,246.171,426.216,388.819,270.705,531.393,389.786
25.1417,428.542,384.965,1452.68,440.926,399.931,1287.36,383.903,492.7,774.796,151.421,375.365,446.954,91.6811,363.065,415.747,246.451,426.389,389.046,271.068,531.397,389.926
25.15,433.383,386.623,1450.63,446.865,401.75,1284.85,387.81,495.502,772.387,151.95,376.07,447.565,91.892,363.631,416.857,246.408,426.694,388.79,271.33,531.934,389.405
25.1583,438.172,388.094,1448.51,452.812,403.706,1281.99,391.784,498.204,769.983,152.386,376.876,448.219,92.0359,364.301,418.078,246.613,426.859,388.929,271.71,532.067,389.349
25.1667,443.221,389.825,1446.45,457.759,405.727,1279.34,395.77,500.766,767.516,152.624,377.622,449.144,92.0133,364.933,419.486,246.362,427.231,388.978,271.785,532.328,389.122
25.175,448.009,391.501,1444.15,463.581,407.821,1276.67,399.719,503.146,764.81,152.783,378.361,450.206,91.9545,365.674,421.052,245.832,427.319,389.089,271.886,532.316,389.17
25.1833,452.922,393.098,1441.92,469.693,409.643,1273.87,403.895,505.42,762.068,152.901,379.027,451.525,91.8321,366.231,423.008,245.283,427.65,389.348,271.768,532.249,389.169
25.1917,457.893,394.977,1439.55,475.619,411.66,1271.24,408.397,507.736,759.107,153.373,379.658,453.072,92.0007,366.738,425.276,244.658,427.419,389.861,271.802,531.936,389.379
25.2,462.993,396.874,1437.16,481.537,413.595,1268.55,413.224,510.188,756.117,154.727,379.957,455.316,92.4497,367.211,428.132,244.204,427.829,389.847,271.529,532.15,389.194
25.2083,468.311,398.907,1434.81,487.267,415.611,1265.89,418.88,513.025,753.165,155.197,380.698,457.233,93.3703,367.733,431.364,244.101,427.885,390.268,271.503,532.001,389.421
25.2167,473.844,401.106,1432.41,492.927,417.534,1263.28,425.506,516.184,750.055,157.007,381.856,460.141,94.5001,368.318,435.218,243.962,428.255,390.335,271.544,532.314,389.348
25.225,479.359,403.379,1430,498.509,419.517,1260.71,433.005,519.46,746.98,159.196,382.75,463.159,95.9259,369.07,439.401,244.153,428.496,390.682,271.794,531.926,389.628
25.2333,485.013,405.765,1427.53,503.968,421.501,1257.98,441.357,522.922,743.68,161.343,383.821,466.504,97.4192,370.127,444.031,244.29,428.802,390.886,272.134,532.35,389.328
25.2417,490.732,408.014,1424.97,509.553,423.435,1255.28,450.319,526.127,739.946,163.545,385.246,470.109,99.019,371.389,449.183,244.249,429.047,391.115,272.451,532.307,389.247
25.25,496.338,410.401,1422.44,514.972,425.489,1252.28,459.484,528.891,736.204,165.717,386.798,474.107,100.702,373.063,454.755,243.936,429.127,391.424,272.352,532.239,389.235
25.2583,502.034,412.615,1419.66,520.654,427.462,1249.04,468.911,531.278,732.079,167.965,388.889,478.084,102.361,375.275,460.488,243.238,429.145,391.927,272.595,531.632,389.514
25.2667,507.428,414.764,1416.71,526.402,429.516,1245.57,478.528,533.061,727.761,170.191,390.88,482.379,103.954,378.029,466.375,242.497,429.522,392.441,272.672,531.454,389.452
25.275,512.93,417.107,1413.64,532.104,431.806,1241.64,488.148,534.222,723.349,172.339,393.262,486.633,105.783,381.165,472.47,241.67,429.881,393.207,272.86,530.689,389.702
25.2833,518.397,419.429,1410.12,538.317,434.133,1237.71,497.681,535.193,718.534,174.592,396.015,490.87,107.407,384.474,478.759,240.641,430.55,393.935,272.94,530.266,389.619
25.2917,523.988,421.876,1406.32,544.023,436.536,1233.27,507.13,535.94,713.445,176.832,398.965,495.17,109.302,388.167,484.92,239.495,430.808,395.086,272.834,529.527,389.801
25.3,529.897,424.422,1402.23,550.108,438.784,1228.31,516.671,536.257,708.267,179.052,402.159,499.352,111.294,392.532,490.75,238.278,431.402,396.117,272.877,529.138,389.675
25.3083,535.949,427.154,1397.68,556.046,440.986,1223.32,525.794,536.844,702.356,181.354,405.55,503.024,113.221,397.037,496.081,237.181,432.295,397.099,273.312,528.456,389.619
25.3167,542.265,430.036,1392.9,562.007,443.39,1217.84,535.431,536.597,696.648,183.436,408.778,506.155,115.024,401.386,501.072,236.712,433.008,397.992,273.622,528.013,389.555
25.325,548.663,433.074,1387.6,568.29,445.798,1211.97,544.22,535.87,690.009,185.433,411.853,508.882,116.868,405.712,505.641,236.543,433.626,398.842,274.176,527.272,389.908
25.3333,555.142,436.077,1381.66,574.774,448.211,1205.91,552.326,534.529,683.377,187.355,414.873,511.403,118.621,409.832,510.056,235.555,434.847,399.384,273.958,527.129,389.674
25.3417,561.843,439.034,1375.45,581.185,451.247,1199.12,560.048,533.027,676.027,189.206,417.795,514.06,120.627,414.119,514.373,235.049,434.822,400.18,273.831,525.95,390.025
25.35,568.456,442.245,1368.68,587.696,454.083,1192.08,567.237,531.194,668.319,191.23,420.737,516.474,122.707,418.362,518.771,233.643,435.437,400.93,272.772,525.674,390.2
25.3583,575.019,445.52,1361.38,594.187,456.82,1184.63,574.618,529.197,660.021,193.57,423.741,518.898,125.016,422.662,523.054,232.392,435.957,401.896,272.832,524.106,390.066
25.3667,581.829,448.866,1353.73,600.487,459.626,1176.74,581.912,526.642,651.49,195.758,426.699,521.511,127.589,426.94,527.326,231.395,436.561,402.688,272.204,523.513,389.852
25.375,588.238,452.489,1345.36,606.872,462.487,1168.53,589.362,524.339,642.573,198.526,429.793,523.773,130.321,431.386,531.359,230.24,437.36,403.438,271.486,522.5,390.263
25.3833,595.521,456.15,1337.01,612.994,465.285,1159.74,596.671,521.692,633.455,201.249,433.084,525.958,133.589,436.045,535.364,229.354,438.204,404.178,271.202,521.807,390.323
25.3917,602.159,459.674,1327.59,619.365,467.811,1150.56,604.024,518.792,623.863,204.314,436.391,527.667,136.907,440.435,538.799,228.576,439.314,404.892,271.178,521.486,390.486
25.4,609.021,463.612,1317.82,625.742,470.264,1141.18,611.242,515.671,613.912,207.535,439.693,529.24,140.15,444.989,542.485,228.527,440.563,405.498,270.991,521.734,390.168
25.4083,615.894,467.651,1307.71,631.911,472.856,1131.33,618.163,512.164,603.622,211.039,443.027,530.963,144.471,450.224,545.799,227.805,441.85,406.252,270.623,521.408,390.323
25.4167,622.622,471.091,1297,637.934,475.514,1121.07,625.044,508.495,592.834,215.025,446.309,532.726,149.008,454.771,549.72,227.203,443.112,407.054,270.168,521.233,390.242
25.425,629.406,475.461,1286.09,644.496,478.709,1110.48,631.87,504.661,581.589,219.306,449.527,534.788,154.165,459.573,553.845,226.68,444.365,408.49,269.908,520.582,390.601
25.4333,636.297,479.185,1274.66,650.669,481.842,1099.32,638.773,500.02,569.967,224.089,452.71,537.292,159.917,464.309,558.389,226.259,445.531,410.142,269.62,520.647,390.421
25.4417,643.083,483.379,1262.46,657.187,485.122,1087.65,645.925,494.967,557.712,229.762,456.097,539.958,166.587,469.085,563.433,226.04,446.719,412.524,269.324,520.989,390.123
