Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
0.49,-2.265835,0.442802,552.361004,-41.243962,2.593589,0.327221,-0.004695,-0.074668
0.491,-2.177426,0.620825,552.531755,-41.28529,2.575169,0.310256,-0.004661,-0.07472
0.492,-2.178119,0.708688,552.707085,-41.257001,2.598183,0.389555,-0.004701,-0.074645
0.493,-2.177269,0.709658,552.189447,-41.224244,2.575161,0.355771,-0.004664,-0.074656
0.494,-2.089198,0.709358,552.533397,-41.158589,2.579503,0.339082,-0.004669,-0.074491
0.495,-2.089146,0.887215,552.535304,-41.167458,2.579798,0.430181,-0.004669,-0.074506
0.496,-2.089172,0.798286,552.534351,-41.163024,2.57965,0.384632,-0.004669,-0.074499
0.497,-2.089302,0.975468,552.70575,-41.138562,2.602915,0.384627,-0.004709,-0.074431
0.498,-2.001327,0.97409,552.539432,-41.040558,2.583681,0.435087,-0.004676,-0.074276
0.499,-1.912436,1.062971,552.537444,-41.04468,2.588065,0.372626,-0.004684,-0.074284
0.5,-1.912162,1.240535,552.536924,-41.053078,2.588279,0.372517,-0.004684,-0.074299
0.501,-2.001832,1.151392,552.539357,-40.983386,2.583838,0.434994,-0.004676,-0.074173
0.502,-1.912434,1.240057,552.365583,-40.954738,2.611173,0.372586,-0.004727,-0.074144
0.503,-1.913073,1.327467,552.711029,-40.893023,2.611079,0.360685,-0.004724,-0.073986
0.504,-1.91278,1.418392,552.538645,-40.864852,2.542494,0.42997,-0.004601,-0.073958
0.505,-1.912704,1.417579,552.366131,-40.897471,2.565254,0.372397,-0.004644,-0.074041
0.506,-1.912834,1.594761,552.53753,-40.873009,2.588518,0.372393,-0.004685,-0.073973
0.507,-2.001725,1.505881,552.539518,-40.868887,2.584135,0.434854,-0.004677,-0.073966
0.508,-2.001514,1.59426,552.367327,-40.774415,2.561019,0.389169,-0.004636,-0.073818
0.509,-2.001644,1.771442,552.538727,-40.749953,2.584283,0.389164,-0.004677,-0.07375
0.51,-1.913316,1.771004,552.540669,-40.750248,2.588416,0.406006,-0.004685,-0.073751
0.511,-1.913169,1.771524,552.710756,-40.717158,2.565575,0.372371,-0.004642,-0.073668
0.512,-2.001639,1.86073,552.882311,-40.688343,2.538563,0.401087,-0.004592,-0.073593
0.513,-2.001655,1.860113,552.368963,-40.655953,2.561249,0.434687,-0.004637,-0.073603
0.514,-2.178403,1.860015,552.365107,-40.655027,2.552717,0.34344,-0.004621,-0.073602
0.515,-2.17878,1.948561,552.53798,-40.626602,2.575915,0.389094,-0.004662,-0.073527
0.516,-2.179456,1.948614,552.88231,-40.626418,2.529938,0.389049,-0.004576,-0.073481
0.517,-2.17925,1.947706,552.366535,-40.593557,2.552542,0.331441,-0.004621,-0.07349
0.518,-2.26772,2.036911,552.538089,-40.564741,2.525531,0.360157,-0.004571,-0.073415
0.519,-2.356397,2.126397,552.365625,-40.536171,2.498438,0.388777,-0.004523,-0.073386
0.52,-2.444818,2.12586,552.363712,-40.535541,2.494039,0.314371,-0.004515,-0.073386
0.521,-2.356082,2.127079,552.363168,-40.536036,2.498622,0.355133,-0.004524,-0.073387
0.522,-2.445232,2.12705,552.535468,-40.568647,2.471354,0.371881,-0.004473,-0.073423
0.523,-2.445194,2.12598,552.192237,-40.502831,2.470932,0.314282,-0.004475,-0.073349
0.524,-2.445133,2.125178,552.366169,-40.535676,2.493855,0.348015,-0.004515,-0.073386
0.525,-2.534173,2.037399,552.363688,-40.465713,2.489783,0.343204,-0.004508,-0.073259
0.526,-2.53454,1.85886,552.364239,-40.45698,2.489303,0.285748,-0.004507,-0.073243
0.527,-2.44639,2.036919,552.3667,-40.400344,2.447783,0.359965,-0.004431,-0.07314
