Frame number,13130
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
1.08333,135.666,-149.074,1107.94,140.887,-119.503,942.174,111.824,-127.996,435.919,108.62,-244.297,33.7394,79.0357,-270.177,-7.66462,151.878,-118.157,-25.5248,106.255,-23.0452,-23.4748
1.09167,135.717,-149.032,1107.92,141.066,-119.432,942.143,111.936,-128.04,435.985,108.637,-244.304,33.7923,78.9672,-270.115,-7.61825,151.902,-118.164,-25.5314,106.303,-23.0114,-23.476
1.1,135.839,-148.986,1107.9,141.163,-119.433,942.11,111.78,-128.169,435.804,108.616,-244.311,33.6978,78.9655,-270.162,-7.64382,151.861,-118.152,-25.4779,106.269,-22.9862,-23.4331
1.10833,136.033,-148.886,1107.86,141.402,-119.425,942.016,111.838,-128.221,435.788,108.81,-244.244,33.7478,78.9612,-270.124,-7.61867,151.881,-118.154,-25.519,106.266,-23.0763,-23.5126
1.11667,136.096,-148.89,1107.89,141.517,-119.223,942.081,112.125,-128.096,436.024,108.73,-244.334,33.7419,78.9997,-270.163,-7.6682,151.875,-118.173,-25.4905,106.264,-22.997,-23.4399
1.125,136.13,-148.886,1107.89,141.529,-119.219,942.009,112.078,-128.104,435.848,108.53,-244.412,33.7613,78.9704,-270.105,-7.622,151.91,-118.184,-25.5272,106.272,-22.9951,-23.5135
1.13333,136.338,-148.784,1107.9,141.68,-119.173,941.992,112.15,-128.183,435.859,108.681,-244.323,33.6966,79.0061,-270.158,-7.70336,151.858,-118.181,-25.5089,106.26,-22.9796,-23.4064
1.14167,136.379,-148.769,1107.94,141.759,-119.117,942.058,112.331,-128.108,435.976,108.694,-244.276,33.7408,79.1236,-270.085,-7.62355,151.886,-118.147,-25.547,106.265,-23.0817,-23.4949
1.15,136.515,-148.694,1107.93,141.907,-119.077,941.976,112.167,-128.179,435.814,108.718,-244.297,33.6571,79.0689,-270.195,-7.69037,151.903,-118.179,-25.5512,106.307,-23.098,-23.5387
1.15833,136.508,-148.709,1107.97,142.165,-118.93,941.978,112.427,-128.082,435.931,108.749,-244.236,33.6984,78.8668,-270.197,-7.56115,151.899,-118.161,-25.5349,106.315,-23.135,-23.4622
1.16667,136.577,-148.652,1107.98,142.085,-118.927,941.939,112.244,-128.17,435.842,108.765,-244.338,33.6707,79.0281,-270.175,-7.67827,151.865,-118.176,-25.5125,106.297,-22.9942,-23.4227
1.175,136.714,-148.571,1108.01,142.195,-118.882,941.949,112.396,-128.074,435.855,108.782,-244.354,33.6695,78.9624,-270.078,-7.60037,151.882,-118.171,-25.5529,106.239,-23.0382,-23.5238
1.18333,136.683,-148.585,1108.02,142.456,-118.714,941.953,112.609,-127.923,435.897,108.712,-244.303,33.7533,79.0241,-270.157,-7.66188,151.898,-118.147,-25.51,106.276,-22.9439,-23.42
1.19167,136.774,-148.57,1108.05,142.339,-118.716,941.9,112.498,-127.955,435.792,108.747,-244.303,33.7108,78.9969,-270.069,-7.63589,151.94,-118.163,-25.5736,106.288,-22.9919,-23.502
1.2,136.991,-148.436,1108.04,142.48,-118.629,941.916,112.466,-127.926,435.748,108.772,-244.276,33.6742,79.0315,-270.154,-7.631,151.887,-118.152,-25.5414,106.272,-23.0287,-23.4411
1.20833,136.98,-148.44,1108.06,142.735,-118.443,941.908,112.711,-127.753,435.858,108.768,-244.273,33.7208,79.0391,-270.177,-7.63196,151.903,-118.15,-25.551,106.223,-23.0642,-23.528
1.21667,137.159,-148.344,1108.03,142.882,-118.281,941.971,112.593,-127.813,435.755,108.794,-244.268,33.6294,79.0495,-270.193,-7.65568,151.853,-118.15,-25.5574,106.244,-23.0617,-23.5161
1.225,137.126,-148.358,1108.04,142.898,-118.253,941.894,112.822,-127.639,435.848,108.757,-244.264,33.7262,78.9926,-270.104,-7.62379,151.878,-118.17,-25.5669,106.245,-23.1048,-23.4866
1.23333,137.283,-148.262,1108.06,142.753,-118.278,941.852,112.739,-127.635,435.774,108.792,-244.268,33.6704,79.0449,-270.172,-7.66003,151.881,-118.2,-25.4919,106.285,-22.952,-23.3765
1.24167,137.43,-148.126,1108.03,142.895,-118.094,941.856,112.686,-127.578,435.69,108.773,-244.268,33.6606,78.9971,-270.116,-7.60996,151.861,-118.166,-25.5755,106.276,-23.0669,-23.4892
1.25,137.345,-148.07,1108.06,143.181,-117.976,941.837,112.833,-127.406,435.771,108.88,-244.166,33.7817,79.0299,-270.164,-7.66301,151.852,-118.131,-25.5073,106.265,-22.9902,-23.4256
1.25833,137.367,-147.965,1108.05,143.11,-117.888,941.899,112.755,-127.437,435.655,108.87,-244.295,33.6545,79.0122,-270.13,-7.62743,151.869,-118.139,-25.5272,106.265,-23.0581,-23.4875
1.26667,137.364,-147.871,1108.03,143.15,-117.783,941.854,112.749,-127.3,435.619,108.645,-244.343,33.6906,79.0713,-270.195,-7.65157,151.832,-118.105,-25.5069,106.243,-22.9661,-23.434
1.275,137.335,-147.812,1108.04,143.25,-117.642,941.896,112.897,-127.211,435.769,108.733,-244.216,33.7113,79.0362,-270.183,-7.66176,151.9,-118.134,-25.5374,106.25,-23.0312,-23.5117
1.28333,137.449,-147.707,1108,143.145,-117.597,941.919,112.891,-127.227,435.689,108.81,-244.219,33.6487,79.1627,-270.068,-7.57837,151.887,-118.159,-25.5548,106.251,-23.0301,-23.5178
1.29167,137.421,-147.674,1108.02,143.35,-117.425,941.914,112.995,-127.151,435.698,108.789,-244.188,33.738,79.0572,-270.112,-7.64525,151.919,-118.141,-25.5605,106.248,-23.0342,-23.4983
1.3,137.43,-147.628,1108.02,143.273,-117.363,941.903,112.954,-127.106,435.589,108.842,-244.107,33.614,78.9046,-270.224,-7.58284,151.857,-118.137,-25.509,106.244,-23.0082,-23.3952
1.30833,137.431,-147.511,1107.99,143.398,-117.236,941.891,112.894,-127.16,435.589,108.821,-244.216,33.6351,79.0118,-270.113,-7.62069,151.855,-118.147,-25.5381,106.229,-23.0587,-23.5076
1.31667,137.327,-147.507,1107.98,143.536,-117.056,941.893,113.082,-126.995,435.693,108.841,-244.217,33.7003,79.0974,-270.218,-7.68334,151.873,-118.136,-25.5117,106.238,-22.9507,-23.4185
1.325,137.301,-147.393,1107.96,143.466,-117.045,941.871,113.087,-126.935,435.588,108.846,-244.216,33.6794,79.0235,-270.115,-7.62314,151.818,-118.151,-25.5836,106.235,-23.0281,-23.5074
1.33333,137.299,-147.213,1107.89,143.519,-116.913,941.877,112.974,-126.953,435.514,108.828,-244.209,33.6876,79.0926,-270.179,-7.63667,151.882,-118.13,-25.5215,106.244,-22.9459,-23.4134
1.34167,137.208,-147.18,1107.91,143.675,-116.713,941.912,113.146,-126.842,435.641,108.796,-244.157,33.7294,79.0753,-270.162,-7.62176,151.977,-118.104,-25.5627,106.248,-23.014,-23.4924
1.35,137.24,-147.044,1107.9,143.629,-116.656,941.914,113.096,-126.807,435.53,108.835,-244.178,33.6726,79.0512,-270.154,-7.63565,151.893,-118.155,-25.5765,106.215,-23.028,-23.5353
1.35833,137.209,-146.983,1107.92,143.864,-116.308,941.99,113.156,-126.764,435.613,108.813,-244.149,33.7003,79.0025,-270.097,-7.60227,151.88,-118.094,-25.5473,106.219,-23.0381,-23.5065
1.36667,137.261,-146.907,1107.94,143.677,-116.389,941.994,113.126,-126.715,435.528,108.811,-244.146,33.6332,79.0435,-270.147,-7.66838,151.864,-118.153,-25.5073,106.237,-22.9441,-23.4179
1.375,137.332,-146.779,1107.89,143.735,-116.345,942.006,113.216,-126.601,435.49,108.838,-244.162,33.6483,79.0094,-270.092,-7.61181,151.891,-118.099,-25.5584,106.257,-22.9505,-23.4983
1.38333,137.377,-146.769,1107.88,143.866,-116.086,942,113.329,-126.536,435.659,108.766,-244.135,33.7238,79.0246,-270.137,-7.64298,151.865,-118.116,-25.5288,106.227,-22.9376,-23.407
1.39167,137.401,-146.659,1107.82,143.783,-116.096,941.962,113.25,-126.51,435.506,108.932,-244.061,33.7288,78.9988,-270.091,-7.61324,151.917,-118.124,-25.5681,106.232,-23.0092,-23.5204
1.4,137.529,-146.567,1107.77,143.846,-115.928,941.994,113.133,-126.555,435.467,108.908,-244.197,33.6164,79.0338,-270.137,-7.62367,151.879,-118.13,-25.5368,106.223,-22.9772,-23.4505
1.40833,137.542,-146.535,1107.74,144.024,-115.74,942.001,113.33,-126.505,435.581,108.589,-244.26,33.793,79.0738,-270.122,-7.64906,151.878,-118.17,-25.564,106.27,-22.9833,-23.5215
1.41667,137.576,-146.454,1107.68,143.912,-115.713,942.061,113.223,-126.479,435.436,108.817,-244.173,33.6804,79.0532,-270.118,-7.67863,151.902,-118.137,-25.5682,106.229,-23.016,-23.5201
1.425,137.549,-146.443,1107.66,143.918,-115.579,942.126,113.393,-126.442,435.558,108.848,-244.104,33.7087,79.1431,-270.002,-7.55721,151.88,-118.124,-25.576,106.234,-22.9849,-23.4982
1.43333,137.639,-146.354,1107.62,143.843,-115.57,942.204,113.316,-126.419,435.471,108.831,-244.142,33.6494,79.1536,-270.186,-7.70563,151.877,-118.106,-25.5411,106.218,-22.8975,-23.3965
1.44167,137.739,-146.239,1107.6,143.861,-115.473,942.185,113.221,-126.48,435.411,108.872,-244.073,33.5782,78.8932,-270.147,-7.57277,151.906,-118.119,-25.5949,106.275,-23.0417,-23.4479
1.45,137.68,-146.187,1107.58,144.098,-115.218,942.188,113.376,-126.406,435.536,108.816,-244.131,33.7068,79.0237,-270.137,-7.63798,151.862,-118.131,-25.5293,106.259,-22.9516,-23.4488
1.45833,137.709,-146.095,1107.58,143.951,-115.258,942.158,113.323,-126.43,435.397,108.847,-244.173,33.6313,79.0052,-270.088,-7.63619,151.911,-118.153,-25.5648,106.209,-23.0021,-23.5425
1.46667,137.775,-145.991,1107.56,144.125,-115.129,942.18,113.349,-126.358,435.43,108.832,-244.137,33.6174,79.0364,-270.109,-7.65949,151.906,-118.086,-25.5193,106.239,-22.9273,-23.4199
1.475,137.707,-145.993,1107.58,144.22,-114.984,942.204,113.469,-126.299,435.528,108.785,-244.079,33.6911,79.0487,-270.16,-7.64465,151.916,-118.084,-25.5359,106.217,-22.9966,-23.5051
1.48333,137.792,-145.866,1107.56,144.133,-114.984,942.201,113.314,-126.367,435.403,108.87,-244.13,33.6567,79.0552,-270.122,-7.64519,151.919,-118.119,-25.601,106.22,-22.9965,-23.5234
1.49167,137.774,-145.815,1107.54,144.257,-114.811,942.203,113.537,-126.28,435.496,108.823,-244.114,33.7208,79.0545,-270.114,-7.6322,151.93,-118.144,-25.6103,106.192,-22.9583,-23.5351
1.5,137.793,-145.745,1107.55,144.264,-114.705,942.278,113.335,-126.388,435.357,108.845,-244.086,33.647,79.0501,-270.091,-7.63172,151.888,-118.133,-25.5514,106.262,-22.9027,-23.4506
1.50833,137.836,-145.653,1107.51,144.27,-114.726,942.2,113.323,-126.426,435.365,108.883,-244.12,33.6118,79.0226,-270.076,-7.61557,151.945,-118.099,-25.5877,106.248,-22.9342,-23.5276
1.51667,137.78,-145.682,1107.51,144.422,-114.619,942.194,113.652,-126.281,435.544,108.841,-244.098,33.6941,79.0726,-270.125,-7.6549,151.918,-118.117,-25.5433,106.233,-22.8904,-23.4459
1.525,137.786,-145.6,1107.53,144.373,-114.598,942.181,113.473,-126.389,435.473,108.832,-244.111,33.6015,79.0274,-270.066,-7.60949,151.929,-118.094,-25.6094,106.222,-22.9536,-23.5143
1.53333,137.923,-145.471,1107.51,144.395,-114.595,942.16,113.515,-126.454,435.466,108.984,-244.009,33.6699,79.0725,-270.133,-7.65407,151.92,-118.101,-25.5541,106.214,-22.8853,-23.4134
1.54167,137.929,-145.449,1107.51,144.52,-114.375,942.196,113.772,-126.349,435.548,108.923,-244.123,33.6621,79.046,-270.103,-7.63828,151.942,-118.117,-25.6244,106.23,-22.9687,-23.5217
1.55,138.021,-145.296,1107.5,144.413,-114.368,942.178,113.519,-126.513,435.375,108.714,-244.235,33.7054,79.0781,-270.122,-7.63792,151.994,-118.149,-25.6408,106.264,-22.9592,-23.5922
1.55833,138.032,-145.261,1107.51,144.596,-114.179,942.197,113.809,-126.353,435.506,108.869,-244.12,33.6732,79.0134,-270.051,-7.64847,151.96,-118.113,-25.627,106.245,-23.0114,-23.5583
1.56667,138.027,-145.179,1107.5,144.437,-114.221,942.212,113.622,-126.519,435.451,108.952,-244.135,33.5817,79.2455,-270.043,-7.61223,151.932,-118.117,-25.5719,106.216,-22.893,-23.4171
1.575,138.161,-145.078,1107.47,144.49,-114.09,942.194,113.697,-126.438,435.448,108.967,-244.121,33.5677,79.105,-270.106,-7.66164,152.005,-118.099,-25.614,106.233,-22.9642,-23.5205
1.58333,138.175,-145.024,1107.45,144.641,-113.949,942.181,113.998,-126.348,435.566,108.931,-244,33.6305,79.0048,-270.21,-7.6071,151.939,-118.074,-25.5907,106.257,-22.9107,-23.4235
1.59167,138.207,-144.967,1107.47,144.57,-113.931,942.189,113.523,-126.6,435.376,108.944,-244.102,33.6053,79.0541,-270.069,-7.62242,151.998,-118.135,-25.6557,106.246,-23.0107,-23.5425
1.6,138.359,-144.803,1107.41,144.614,-113.824,942.208,113.532,-126.55,435.288,108.94,-244.125,33.5692,79.0985,-270.14,-7.64972,151.986,-118.108,-25.5999,106.227,-22.9306,-23.4855
1.60833,138.327,-144.771,1107.42,144.766,-113.634,942.15,113.884,-126.372,435.498,108.933,-244.089,33.6546,79.0875,-270.114,-7.66349,151.919,-118.125,-25.6807,106.239,-22.9488,-23.5413
1.61667,138.393,-144.652,1107.4,144.699,-113.602,942.14,113.913,-126.388,435.496,108.974,-244.135,33.592,79.132,-270.136,-7.63595,151.983,-118.106,-25.6383,106.225,-22.9691,-23.5515
1.625,138.395,-144.588,1107.38,144.834,-113.491,942.175,114.026,-126.307,435.53,108.959,-244.1,33.6555,79.0888,-270.083,-7.62814,152.068,-118.083,-25.6329,106.232,-22.9493,-23.5383
1.63333,138.417,-144.517,1107.37,144.637,-113.503,942.174,113.878,-126.37,435.376,108.981,-244.122,33.6103,79.1534,-270.125,-7.69621,152.003,-118.104,-25.61,106.203,-22.8864,-23.4613
1.64167,138.539,-144.38,1107.32,144.767,-113.247,942.23,113.766,-126.427,435.292,109,-244.142,33.5948,79.1029,-270.075,-7.63231,152.086,-118.088,-25.6531,106.174,-22.9748,-23.5577
1.65,138.49,-144.322,1107.31,144.804,-113.232,942.138,114.067,-126.299,435.504,108.991,-244.108,33.6436,79.1129,-270.107,-7.67308,151.957,-118.114,-25.6305,106.239,-22.9103,-23.4709
1.65833,138.497,-144.229,1107.32,144.65,-113.241,942.163,113.911,-126.403,435.322,109.03,-244.16,33.5567,79.1044,-270.075,-7.63369,152.01,-118.109,-25.709,106.283,-22.9259,-23.5476
1.66667,138.579,-144.083,1107.3,144.741,-113.041,942.145,113.953,-126.374,435.391,108.971,-244.135,33.5148,79.1922,-270.166,-7.70187,151.988,-118.117,-25.6112,106.261,-22.8752,-23.4548
1.675,138.486,-144.017,1107.3,144.901,-112.851,942.037,114.155,-126.287,435.592,109.174,-243.964,33.7217,79.1888,-270.155,-7.6822,152.005,-118.108,-25.6592,106.255,-22.9589,-23.5201
1.68333,138.595,-143.818,1107.28,144.751,-112.776,942.073,114.005,-126.399,435.407,109.089,-244.159,33.5575,79.1695,-270.153,-7.67928,152.077,-118.085,-25.7144,106.261,-22.9576,-23.512
1.69167,138.541,-143.761,1107.28,144.794,-112.611,942.022,114.14,-126.314,435.488,108.787,-244.232,33.7083,79.1532,-270.068,-7.65455,152.121,-118.107,-25.6821,106.266,-22.8966,-23.5744
1.7,138.566,-143.576,1107.27,144.703,-112.56,941.995,113.906,-126.442,435.382,108.99,-244.107,33.5489,79.0848,-270.047,-7.75528,151.997,-118.105,-25.6181,106.238,-22.8963,-23.4834
1.70833,138.643,-143.424,1107.22,144.647,-112.428,942,113.909,-126.464,435.37,109.043,-244.105,33.5097,79.3023,-269.985,-7.59619,152.016,-118.116,-25.6603,106.232,-22.9167,-23.5103
1.71667,138.552,-143.385,1107.19,144.945,-112.169,941.961,114.128,-126.358,435.555,109.022,-244.053,33.5909,79.2593,-270.171,-7.73531,152.042,-118.103,-25.6163,106.232,-22.8726,-23.4449
1.725,138.521,-143.294,1107.13,144.77,-112.155,941.992,113.979,-126.365,435.418,109.046,-243.977,33.5061,79.0196,-270.196,-7.58672,152.087,-118.117,-25.6932,106.264,-22.9651,-23.4842
1.73333,138.646,-143.14,1107.09,144.699,-112.08,942.014,113.891,-126.404,435.372,109.019,-244.091,33.5784,79.1704,-270.149,-7.68697,151.988,-118.091,-25.6499,106.224,-22.8787,-23.4572
1.74167,138.656,-143.026,1107.11,144.909,-111.846,942.032,114.115,-126.201,435.503,109.02,-244.115,33.6138,79.1553,-270.137,-7.65914,152.039,-118.089,-25.7155,106.231,-22.9262,-23.5381
1.75,138.664,-142.962,1107.06,144.756,-111.83,942.016,113.911,-126.191,435.332,109.008,-244.092,33.5796,79.1597,-270.137,-7.65288,151.973,-118.114,-25.7307,106.222,-22.9405,-23.5857
1.75833,138.616,-142.908,1107.03,144.871,-111.615,942.062,114.106,-126.067,435.476,108.989,-244.065,33.6321,79.1409,-269.988,-7.68053,152.024,-118.079,-25.6839,106.231,-22.9242,-23.5606
1.76667,138.65,-142.842,1107.03,144.86,-111.522,942.035,113.852,-126.08,435.322,109.036,-244.066,33.5814,79.1924,-270.145,-7.67147,152.004,-118.07,-25.6309,106.226,-22.8858,-23.4461
1.775,138.764,-142.718,1107,144.763,-111.426,942.021,113.96,-125.919,435.296,109.029,-244.073,33.586,79.1747,-270.124,-7.63482,152.046,-118.074,-25.6785,106.185,-22.9167,-23.5174
1.78333,138.739,-142.66,1107.01,144.87,-111.09,942.108,114.071,-125.79,435.408,109.011,-244.001,33.6454,79.1516,-270.123,-7.65312,152.003,-118.084,-25.6438,106.214,-22.8585,-23.4547
1.79167,138.811,-142.586,1107,144.683,-111.133,942.017,113.831,-125.794,435.184,109.027,-244.027,33.5741,79.1461,-270.09,-7.61062,152.017,-118.055,-25.6963,106.215,-22.9002,-23.5333
1.8,138.875,-142.468,1106.97,144.692,-110.986,941.984,113.915,-125.674,435.197,109.044,-244.03,33.5585,79.1556,-270.114,-7.63321,151.977,-118.068,-25.6075,106.197,-22.8766,-23.4801
1.80833,138.846,-142.444,1106.94,144.805,-110.763,941.945,114.051,-125.539,435.369,108.974,-243.978,33.6047,79.1723,-270.142,-7.64751,152.036,-118.054,-25.6507,106.178,-22.9099,-23.5384
1.81667,138.899,-142.318,1106.9,144.771,-110.741,941.859,113.851,-125.567,435.184,109.179,-243.888,33.644,79.1964,-270.159,-7.65377,152.012,-118.021,-25.6694,106.185,-22.879,-23.5168
1.825,138.867,-142.276,1106.87,144.777,-110.565,941.852,114.009,-125.371,435.341,109.041,-243.987,33.609,79.1471,-270.098,-7.59596,152.024,-118.038,-25.6751,106.169,-22.8885,-23.5111
1.83333,138.827,-142.219,1106.83,144.768,-110.473,941.8,114.023,-125.163,435.129,108.78,-244.128,33.6798,79.2059,-270.142,-7.64841,151.945,-118.077,-25.6454,106.171,-22.8459,-23.4408
1.84167,138.959,-142.025,1106.79,144.7,-110.426,941.76,113.878,-125.251,435.096,108.983,-243.996,33.605,79.0912,-270.061,-7.63589,152.013,-118.069,-25.6805,106.156,-22.938,-23.5577
1.85,138.918,-141.972,1106.79,144.689,-110.281,941.813,113.959,-125.198,435.227,109.015,-243.939,33.6301,79.2998,-270.013,-7.52306,151.954,-118.053,-25.6125,106.157,-22.8626,-23.4747
1.85833,138.919,-141.883,1106.79,144.791,-110.2,941.714,113.915,-125.115,435.108,109.028,-243.941,33.5833,79.183,-270.109,-7.59023,151.977,-118.079,-25.6648,106.175,-22.8505,-23.5401
1.86667,138.99,-141.726,1106.77,144.764,-110.168,941.718,113.933,-125.044,435.096,109.047,-243.885,33.5448,79.0872,-270.23,-7.55572,151.984,-118.049,-25.6056,106.152,-22.8207,-23.4117
1.875,138.961,-141.712,1106.81,144.833,-110.055,941.758,114.065,-125.012,435.205,108.986,-243.921,33.6697,79.1842,-270.13,-7.59965,151.986,-118.063,-25.6513,106.141,-22.88,-23.5237
1.88333,139.085,-141.514,1106.84,144.788,-110.023,941.758,113.962,-125.02,435.106,109.006,-243.973,33.5921,79.1792,-270.162,-7.60448,151.972,-118.069,-25.6872,106.147,-22.8742,-23.5494
1.89167,139.03,-141.514,1106.85,144.86,-109.889,941.797,113.92,-124.996,435.139,108.987,-243.949,33.6679,79.1668,-270.118,-7.5742,151.994,-118.051,-25.6501,106.174,-22.8993,-23.5461
1.9,139.105,-141.431,1106.87,144.816,-109.858,941.835,113.855,-124.961,434.998,108.999,-243.946,33.608,79.1956,-270.069,-7.63595,151.958,-118.041,-25.6034,106.144,-22.8031,-23.4455
1.90833,139.231,-141.326,1106.92,144.809,-109.771,941.84,113.827,-124.925,435,109,-243.936,33.586,79.1586,-270.112,-7.56013,152.041,-118.007,-25.6419,106.168,-22.8668,-23.5212
1.91667,139.184,-141.339,1106.96,144.897,-109.598,941.828,113.98,-124.846,435.208,108.977,-243.862,33.6611,79.1856,-270.159,-7.59226,151.967,-118.049,-25.5849,106.086,-22.7988,-23.4548
1.925,139.215,-141.31,1106.97,144.898,-109.496,941.884,113.899,-124.784,435.074,108.983,-243.882,33.6048,79.1466,-270.095,-7.54332,151.992,-118.041,-25.6635,106.139,-22.8429,-23.5019
1.93333,139.323,-141.208,1106.97,144.776,-109.586,941.778,113.842,-124.733,435.027,108.973,-243.894,33.6295,79.14,-270.136,-7.57414,151.926,-118.042,-25.6185,106.122,-22.7804,-23.4249
1.94167,139.284,-141.208,1107,144.805,-109.559,941.779,113.872,-124.679,435.154,108.971,-243.851,33.7086,79.1377,-270.123,-7.55531,151.95,-118.024,-25.6712,106.15,-22.8832,-23.5439
1.95,139.375,-141.125,1107.01,144.803,-109.443,941.74,113.658,-124.726,434.943,108.959,-243.87,33.6038,79.1502,-270.131,-7.55095,151.96,-118.027,-25.6754,106.133,-22.8861,-23.5519
1.95833,139.358,-141.086,1107.03,144.989,-109.319,941.672,113.896,-124.572,435.126,109.15,-243.706,33.7707,79.136,-270.104,-7.54774,151.923,-118.039,-25.6445,106.117,-22.8913,-23.5283
1.96667,139.38,-141.033,1107.05,144.866,-109.312,941.711,113.751,-124.63,434.994,109.023,-243.888,33.5657,79.2013,-270.183,-7.60478,151.929,-118.024,-25.57,106.131,-22.8301,-23.4231
1.975,139.49,-140.929,1107.06,144.882,-109.232,941.683,113.7,-124.626,434.978,108.708,-243.99,33.6965,79.1498,-270.118,-7.5404,151.957,-118.046,-25.6078,106.129,-22.8693,-23.5176
1.98333,139.495,-140.85,1107.11,144.927,-109.172,941.686,113.886,-124.534,435.124,108.897,-243.836,33.703,79.086,-270.107,-7.61783,151.887,-118.035,-25.6186,106.109,-22.8089,-23.4362
1.99167,139.531,-140.752,1107.15,144.727,-109.206,941.682,113.675,-124.616,434.924,108.979,-243.89,33.5841,79.2498,-270.031,-7.4628,151.927,-118.028,-25.6509,106.111,-22.9034,-23.5645
2,139.579,-140.618,1107.18,144.917,-109.165,941.656,113.562,-124.611,434.903,108.973,-243.833,33.5852,79.2168,-270.184,-7.57271,151.881,-118.042,-25.5811,106.13,-22.8338,-23.4633
2.00833,139.567,-140.532,1107.25,144.979,-109.03,941.682,113.835,-124.5,435.137,108.973,-243.709,33.6311,79.0781,-270.236,-7.49183,151.857,-118.061,-25.6556,106.133,-22.9074,-23.4977
2.01667,139.594,-140.444,1107.3,144.944,-109.031,941.652,113.711,-124.488,435.02,108.951,-243.816,33.6275,79.1744,-270.168,-7.55262,151.897,-118.034,-25.6422,106.115,-22.8579,-23.5178
2.025,139.607,-140.345,1107.38,144.936,-108.947,941.669,113.859,-124.385,435.114,108.954,-243.83,33.678,79.1194,-270.112,-7.514,151.901,-118.045,-25.6481,106.091,-22.8342,-23.5232
2.03333,139.606,-140.271,1107.42,144.827,-108.958,941.657,113.6,-124.442,434.972,108.922,-243.819,33.6406,79.1474,-270.162,-7.54815,151.907,-118.022,-25.574,106.1,-22.7933,-23.415
2.04167,139.705,-140.165,1107.48,144.817,-108.899,941.632,113.494,-124.465,434.865,108.939,-243.819,33.6119,79.1262,-270.031,-7.53874,151.935,-118.019,-25.6242,106.111,-22.8614,-23.5572
