TIME,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,M000X,M000Y,M000Z,M001X,M001Y,M001Z,M002X,M002Y,M002Z,M003X,M003Y,M003Z,M004X,M004Y,M004Z,M005X,M005Y,M005Z,M006X,M006Y,M006Z
2.46667,11.09163112,-70.61429887,690.6636438,-1.90541605,9.40992133,4.54772817,-0.01362443,-0.00275922,-307.946,176.018,-23.1971,-336.358,273.361,-16.3219,-261.051,418.144,2.11281,-291.852,386.04,38.2122,-338.591,166.874,394.984,-307.734,326.387,808.656,-320.762,227.054,885.991
2.475,8.253636,-77.535108,737.176805,0.914871,10.297599,5.222765,-0.013969,0.001241,-308.059,175.984,-23.2448,-336.392,273.514,-16.3305,-260.473,418.079,2.32053,-291.352,385.828,38.1417,-340.079,162.912,392.146,-308.727,326.346,800.942,-321.128,226.587,876.278
2.48333,2.84436227,-82.80526922,782.3620112,5.42493525,10.71628069,5.45069639,-0.01369731,0.00693315,-308.205,175.781,-23.488,-336.463,273.639,-16.1118,-259.942,417.829,2.60276,-290.95,385.603,38.2401,-341.774,158.905,389.122,-309.415,325.876,793.448,-321.575,225.075,867.305
2.49167,-1.43378111,-89.86420147,826.4806655,10.87582056,10.8478231,5.5761256,-0.0131254,0.013158,-308.578,175.902,-23.5687,-336.624,273.973,-16.3455,-259.707,417.873,2.71958,-290.664,385.406,38.2022,-343.537,154.877,386.197,-310.037,325.431,786.188,-322.823,223.972,858.674
2.5,-3.769829,-101.089698,870.803266,17.167545,11.144503,5.817676,-0.012798,0.019715,-308.798,175.832,-23.77,-336.762,273.969,-16.3929,-259.497,417.703,3.13282,-290.641,385.07,38.251,-345.157,150.906,383.129,-310.934,323.862,779.268,-322.662,221.729,850.34
2.50833,-6.12980614,-112.581279,908.5875129,24.23611609,11.62074794,5.62867978,-0.0127897,0.02667357,-308.916,175.776,-23.8615,-336.914,274.098,-16.792,-259.44,417.671,3.41582,-290.743,384.86,38.1705,-346.828,146.882,380.094,-311.68,322.3,772.832,-323.196,219.652,842.371
2.51667,-12.2515436,-121.7432891,947.1379528,31.01725805,13.44391919,5.05546707,-0.01419434,0.03274724,-308.773,175.513,-24.0491,-336.945,274.123,-16.7227,-259.233,417.507,3.84158,-290.698,384.481,38.3877,-348.549,142.757,377.055,-311.657,321.46,766.426,-324.096,217.345,834.599
2.525,-17.951612,-126.672737,974.370859,37.845068,15.981116,4.756752,-0.016401,0.038841,-309.079,175.641,-24.1376,-336.96,274.228,-17.1803,-259.139,417.734,4.26036,-290.585,384.189,38.4343,-350.053,138.58,373.793,-312.87,319.039,760.21,-324.268,214.562,827.393
2.53333,-20.15589855,-124.2672522,1000.516348,44.45548921,19.42424014,5.00082056,-0.01941401,0.04443214,-309.067,175.455,-24.2796,-337.008,274.402,-17.3123,-259.153,417.575,4.67837,-290.7,383.863,38.497,-351.429,134.426,370.576,-314.108,317.094,753.866,-324.92,212.228,821.107
2.54167,-20.55377644,-117.6800555,1027.15795,50.89012536,23.41006785,5.80478112,-0.02279131,0.04954399,-309.23,175.417,-24.1805,-337.051,274.24,-17.2346,-259.121,417.319,5.22351,-290.772,383.467,38.6543,-352.354,130.131,367.531,-315.434,314.572,747.944,-325.447,209.693,815.707
2.55,-22.767016,-112.062244,1046.793898,57.092038,27.541564,6.400748,-0.02631,0.05454,-309.055,175.174,-24.5175,-337.018,274.057,-16.8343,-258.902,417.091,5.83005,-290.691,382.968,39.0629,-353.162,125.885,364.313,-316.891,312.09,742.933,-325.861,207.121,811.235
2.55833,-28.195096,-109.456293,1067.384403,62.694485,31.617791,6.763981,-0.029622,0.058737,-308.843,174.955,-24.5293,-336.907,274.114,-17.074,-258.522,416.913,6.41859,-290.568,382.541,39.2799,-353.677,121.529,361.381,-317.992,309.646,738.588,-326.141,204.935,807.508
2.56667,-37.950069,-95.586753,1090.14677,68.863974,35.289748,6.241831,-0.032372,0.063169,-308.85,174.806,-24.6992,-336.674,274.053,-16.8586,-258.193,416.885,7.18564,-290.341,382.141,39.8192,-353.899,117.14,358.264,-318.72,306.858,734.898,-326.075,202.503,804.327
2.575,-39.9716,-104.798587,1121.002204,74.458695,38.250272,7.577123,-0.034121,0.066422,-308.903,174.924,-24.644,-336.629,274.212,-17.0948,-258.186,417.062,7.92402,-290.312,381.832,40.2438,-353.86,112.693,355.403,-319.844,304.125,731.69,-326.32,199.959,801.995
2.58333,-45.72540476,-111.8707893,1151.108371,79.21763853,40.69713134,8.63469875,-0.03535484,0.0688183,-309.036,175.087,-24.7769,-336.443,274.093,-16.7515,-258.363,416.938,9.03821,-290.329,381.363,40.9499,-353.364,108.479,352.649,-320.098,300.977,729.381,-325.908,197.038,800.017
2.59167,-46.66366002,-115.2169468,1179.53444,83.9373694,41.90994572,9.43901811,-0.03553094,0.07116118,-309.2,175.292,-24.7411,-336.342,274.405,-16.7831,-258.56,416.904,10.1532,-290.24,381.07,41.5803,-352.95,104.398,349.699,-320.274,297.379,727.413,-325.804,193.797,798.415
2.6,-47.082679,-117.764244,1205.277979,87.739754,42.439304,9.651532,-0.035211,0.072796,-309.257,175.354,-24.7378,-336.235,274.441,-16.6933,-258.674,416.585,11.3848,-290.262,380.695,42.4076,-352.275,100.098,347.033,-320.504,293.629,726.24,-325.555,190.315,797.423
2.60833,-44.93804137,-120.2784212,1225.555914,91.07635121,41.72208064,9.32900366,-0.03404378,0.07431432,-309.288,175.49,-24.7183,-336.036,274.296,-16.4944,-258.687,416.121,12.897,-290.236,380.203,43.6342,-351.197,95.9921,344.692,-320.803,289.043,725.314,-325.317,186.527,796.989
2.61667,-41.56097969,-119.751659,1247.65806,94.39476436,40.0564302,8.49455444,-0.03210527,0.07565701,-309.305,175.469,-24.7584,-335.905,274.038,-16.1734,-258.757,415.772,14.9773,-290.143,379.362,45.2068,-350.103,91.429,342.505,-321.025,284.601,725.007,-324.878,182.432,797.585
2.625,-34.400364,-111.243901,1275.698871,98.496796,37.387638,7.089314,-0.029308,0.07721,-309.427,175.593,-24.6588,-335.592,274.116,-16.2691,-258.9,415.181,17.0844,-290.16,378.397,46.846,-348.526,87.1277,340.99,-320.908,280.035,725.317,-324.226,178.648,798.938
2.63333,-27.80170938,-104.5697606,1305.166378,102.6764916,34.74496388,5.73882812,-0.02662145,0.07866906,-309.365,175.43,-24.8183,-335.351,273.578,-15.7436,-259.119,414.538,19.4904,-290.06,377.103,48.9219,-347.116,82.4126,339.433,-320.775,275.275,726.488,-323.418,174.415,801.099
2.64167,-20.60663784,-94.60864758,1338.625367,107.1999002,32.23072182,4.2095938,-0.02407773,0.08008158,-309.338,175.388,-24.7509,-335.162,273.383,-15.6231,-259.322,413.941,21.8725,-290.243,375.837,50.8075,-345.571,77.9459,338.328,-321.126,270.118,728.208,-322.797,170.343,804.254
2.65,-16.001495,-85.977527,1368.738238,111.359057,30.064341,2.731181,-0.021965,0.081359,-309.33,175.232,-24.9208,-335.042,272.881,-15.1344,-259.62,413.158,24.3289,-290.402,374.518,52.9272,-343.977,73.8523,337.452,-320.736,264.629,731.047,-321.794,166.073,808.362
2.65833,-13.5899826,-82.19742914,1391.70862,114.9181951,28.12852626,1.68031687,-0.02021126,0.08257335,-309.38,175.167,-24.8892,-335.034,272.631,-14.9747,-260.313,412.453,26.6556,-290.96,373.366,54.8313,-342.462,69.9097,336.708,-319.845,260.415,733.843,-321.14,161.836,813.594
2.66667,-13.21832972,-79.00760627,1406.68498,117.5353512,26.51740671,1.00029614,-0.01885088,0.08355524,-309.271,175.043,-24.9535,-335.269,272.117,-14.6742,-261.269,411.825,28.7291,-291.494,372.206,56.5712,-340.56,66.5559,336.296,-318.873,255.755,737.762,-320.65,157.505,820.054
2.675,-11.608207,-77.483086,1408.144726,118.984094,25.295869,0.253287,-0.017964,0.084497,-309.203,175.073,-24.8846,-335.515,271.527,-14.6631,-262.34,411.105,30.4871,-292.393,371.098,58.0102,-338.697,63.8213,336.455,-318.487,249.671,742.63,-320.172,152.757,827.499
2.68333,-10.26884,-73.303551,1401.097774,119.47318,24.140939,-0.247484,-0.01723,0.085271,-309.212,174.995,-25.0213,-335.689,270.954,-14.262,-263.653,410.743,32.1028,-293.286,370.2,59.3683,-336.996,61.5535,336.803,-318.063,243.601,748.15,-319.9,147.616,836.076
2.69167,-7.498449,-69.284139,1386.989762,119.339559,22.986088,-0.673518,-0.016573,0.086042,-309.196,175.01,-24.9558,-336.086,270.697,-14.4398,-264.665,410.258,33.3586,-294.055,369.473,60.4197,-335.129,60.1411,337.943,-317.587,237.67,754.823,-319.596,142.433,845.723
2.7,-5.965473,-65.086685,1373.899706,119.067779,22.372299,-0.80079,-0.016284,0.086664,-309.426,174.974,-25.0878,-336.293,270.207,-14.1434,-265.406,409.794,34.595,-294.612,368.689,61.4076,-333.573,59.4336,339.524,-317.405,230.892,762.499,-319.353,136.578,856.393
2.70833,-6.50053093,-66.56556346,1360.810006,118.2804534,22.26883304,-0.61527695,-0.01636463,0.08691933,-309.043,174.86,-25.0289,-336.441,270.132,-14.3318,-266.024,409.393,35.6082,-294.938,368.139,62.3255,-332.205,59.5831,341.951,-317.811,223.484,771.185,-319.267,130.406,868.253
2.71667,-6.82321024,-68.09854892,1343.795244,117.1868508,21.86734911,-0.51531682,-0.01627293,0.08720575,-309.547,175.251,-25.2026,-336.577,269.769,-14.0831,-266.411,409.041,36.3804,-295.217,367.739,63.1992,-331.231,60.6714,345.09,-318.381,216.032,781.097,-319.247,123.792,881.204
2.725,-7.026669,-69.598622,1326.171216,115.885667,21.280014,-0.553052,-0.016046,0.087384,-309.492,175.183,-25.1362,-336.867,270.019,-14.4709,-266.649,408.81,37.1004,-295.586,367.565,63.8193,-330.754,62.6286,348.941,-318.848,207.677,792.093,-319.434,116.536,895.132
2.73333,-7.9069046,-71.95108384,1307.685768,114.3085598,20.52946011,-0.41351155,-0.01569888,0.08741272,-309.518,175.24,-25.0422,-337.068,269.858,-14.443,-266.756,408.517,37.8526,-295.822,367.378,64.5422,-330.81,65.6059,353.774,-319.662,199.207,804.297,-319.625,108.868,910.366
2.74167,-8.99634956,-76.37295734,1288.436351,112.5536596,19.57414284,-0.1750252,-0.01519181,0.08735668,-309.212,175.021,-24.9563,-337.345,269.848,-14.5953,-266.798,407.974,38.7853,-296.174,367.249,65.4673,-331.175,69.5587,359.573,-321.042,189.128,816.802,-319.77,100.473,926.589
2.75,-11.350414,-81.527524,1268.283119,110.530898,18.758457,0.274776,-0.01479,0.08715,-309.265,175.04,-25.0317,-337.641,269.722,-14.699,-266.987,407.363,39.9662,-296.643,367.029,66.6679,-331.988,74.5332,366.374,-321.108,179.47,830.607,-320.178,90.9554,943.8
2.75833,-13.90184559,-92.42975989,1240.448731,107.8812635,18.03465395,0.78010343,-0.014539,0.08696944,-309.27,175.179,-24.925,-338.072,269.947,-15.157,-267.39,406.777,41.3082,-297.387,366.933,67.9267,-333.182,80.6743,374.207,-320.651,170.678,844.884,-319.754,80.5173,962.234
2.76667,-18.97173372,-109.9204648,1197.789515,103.8861746,17.5742411,1.33462571,-0.01467236,0.08673181,-309.705,175.595,-24.9464,-338.581,269.995,-15.5155,-268.141,405.92,43.354,-298.488,366.672,69.8426,-334.729,87.9646,383.091,-320.72,159.823,860.702,-320.851,68.6825,982.016
2.775,-23.782267,-127.371264,1131.628432,98.201429,16.896061,1.749982,-0.014931,0.086779,-309.282,175.516,-24.7628,-339.351,270.261,-16.0701,-269.444,404.781,45.9327,-300.131,366.413,72.1667,-336.608,96.1659,393.255,-321.166,148.368,877.145,-321.032,55.8774,1003.04
2.78333,-26.53987183,-142.4094853,1027.80848,89.69515501,15.90439619,1.99229964,-0.01547428,0.08726896,-309.433,175.849,-24.7111,-340.308,270.009,-16.2907,-271.459,403.116,50.0191,-302.584,365.977,75.5783,-338.625,105.333,404.871,-320.689,136.814,895.135,-321.401,42.2015,1026.49
2.79167,-23.476073,-133.183773,892.010117,78.834624,14.965327,0.153728,-0.016777,0.088379,-309.324,176.189,-24.5357,-341.582,269.793,-16.6194,-274.798,400.753,55.6075,-305.828,365.314,80.4075,-340.619,115.1,418.1,-320.44,123.371,913.832,-322.642,28.5419,1051.69
2.8,-18.023155,-119.159862,654.358962,60.243003,10.24853,1.978773,-0.015662,0.092064,-309.325,176.663,-24.4434,-342.998,269.156,-16.6419,-279.263,396.62,63.6031,-309.411,363.694,87.5312,-342.522,125.287,433.489,-320.284,108.554,933.487,-323.753,14.0982,1079.16
2.80833,-17.065589,-101.326623,414.015042,40.017977,5.707773,1.141115,-0.013786,0.096658,-309.738,177.801,-24.2186,-344.554,268.114,-16.4035,-284.959,390.78,74.0996,-313.269,360.917,97.0526,-344.465,134.809,451.72,-319.3,92.4275,954.353,-325.382,0.230372,1108.08
2.81667,-18.932611,-74.805556,152.178507,16.163221,2.524164,0.931587,-0.016587,0.106212,-310.566,179.407,-24.2833,-346.536,267.405,-15.8272,-291.453,382.396,88.1849,-318.82,355.269,108.78,-346.085,144.223,472.19,-318.386,75.7849,975.381,-325.847,-13.1332,1136.8
2.825,-7.986144,-9.243959,5.187719,0.912731,0.125623,-0.318633,-0.024216,0.175941,-310.538,178.392,-25.6672,-347.327,267.814,-14.3368,-299.614,371.514,105.339,-325.959,345.923,121.583,-345.35,153.453,495.26,-317.247,58.9988,997.853,-326.426,-25.9315,1164.15
2.83333,5.47957077,1.08129621,-3.03605045,0.63786311,-0.50420836,-0.24536699,0,0,-311.824,176.386,-28.4511,-350.485,263.218,-6.45524,-309.033,359.14,125.38,-334.774,333.598,137.072,-347.794,160.246,518.357,-314.887,42.1064,1021.08,-327.013,-38.5029,1189.39
2.84167,-4.23405337,-2.94075024,-3.09478067,-0.58190007,0.73020774,0.0600889,0,0,-321.495,179.322,-26.4887,-357.489,255.235,13.9115,-318.14,346.76,148.762,-341.25,321.542,156.781,-347.073,161.197,541.817,-312.306,26.7863,1044.35,-327.92,-49.8401,1212.8
2.85,2.919621,1.861281,-1.981802,0.158212,-0.123661,-0.087101,0,0,-334.013,177.136,-5.76603,-366.438,249.527,41.1507,-315.735,346.301,156.647,-339.353,320.104,170.872,-346.841,153.437,563.993,-311.208,12.3619,1067.76,-328.671,-59.1922,1234.84
2.85833,0.29832343,0.05740621,-1.72329999,-0.02244036,0.17129417,-0.08525415,0,0,-348.826,180.385,14.8286,-369.831,254.892,47.5844,-312.315,344.47,196.233,-336.442,318.97,206.758,-345.058,140.468,584.262,-310.157,0.627756,1090.49,-328.747,-67.854,1254.91
2.86667,-1.31299274,0.00865522,-1.86227363,-0.27792649,0.38763607,-0.11868583,0,0,-360.031,189.881,34.0065,-380.265,264.714,100.728,-308.196,344.331,221.595,-332.948,317.668,232.837,-343.936,125.167,603.423,-308.318,-8.15558,1112.58,-328.197,-75.4421,1274.06
2.875,2.565474,1.151652,-1.467608,0.357067,-0.117987,-0.062498,0,0,-364.183,200.037,55.8506,-383.866,273.46,126.97,-303.768,342.514,249.997,-329.86,316.766,259.539,-343.934,107.332,620.934,-306.937,-14.7943,1133.54,-326.947,-81.948,1292.16
2.88333,-2.22721665,0.04463084,-1.76129695,-0.27851389,0.46818581,0.04607432,0,0,-361.055,207.058,79.2375,-384.097,276.803,155.423,-301.986,343.145,280.048,-329.835,316.876,288.527,-344.024,86.3292,637.303,-304.003,-20.1522,1152.36,-325.262,-87.3385,1309.37
2.89167,1.59476958,0.682203,-1.53830297,0.23976353,-0.04923712,-0.05816628,0,0,-352.958,213.01,104.273,-378.436,277.236,183.564,-305.212,344.865,311.566,-330.265,315.159,319.139,-343.6,63.4378,653.202,-301.966,-24.367,1171.18,-323.176,-91.5896,1326.43
2.9,-0.434319,-0.259837,-1.852979,-0.093422,0.245478,-0.056763,0,0,-344.033,217.953,131.464,-372.073,276.17,211.921,-307.49,342.233,345.708,-330.653,311.486,351.765,-342.807,40.6352,668.68,-300.769,-26.2777,1189.87,-321.72,-94.7685,1341.98
2.90833,-0.28902622,-0.64524473,-2.02208379,0.04426049,0.1375917,-0.01195788,0,0,-338.193,221.024,161.81,-364.606,275.979,243.082,-307.501,337.873,381.571,-330.197,305.907,385.795,-342.21,16.804,684.917,-301.812,-26.8702,1209.77,-321.776,-97.1303,1357.28
2.91667,0.80018567,-0.05601045,-1.72034741,0.13390731,-0.00230894,0.04929172,0,0,-335.004,222.512,195.063,-361.192,274.594,278.47,-306.739,332.197,418.597,-329.175,298.634,422.046,-341.878,-7.67815,701.681,-303.884,-27.2163,1228,-321.905,-98.8968,1371.52
2.925,-1.405855,-1.054294,-2.036023,-0.086439,0.268135,0.020312,0,0,-335.352,221.657,231.083,-360.982,271.202,317.043,-304.03,326.07,458.157,-328.924,289.901,459.976,-340.912,-32.4857,718.8,-305.869,-28.0324,1243.35,-322.081,-100.543,1385.14
2.93333,0.890111,0.450157,-1.665083,0.164762,-0.035861,0.016791,0,0,-337.429,218.447,269.589,-362.119,265.832,358.09,-301.741,317.118,498.96,-326.951,279.067,499.492,-339.004,-57.7787,737.439,-307.344,-28.7623,1257.46,-322.132,-101.8,1397.54
2.94167,-1.051777,-0.875503,-2.035104,-0.030281,0.239568,0.044122,0,0,-342.228,210.678,309.313,-365.476,255.032,401.216,-299.976,305.259,540.386,-326.232,266.174,539.917,-336.117,-82.6499,756.6,-308.413,-29.4297,1269.43,-322.03,-104.138,1408.42
2.95,0.271752,0.095757,-1.67165,0.117612,0.026416,0.000271,0,0,-345.827,201.307,350.282,-367.675,244.02,445.233,-298.997,292.494,581.985,-326.016,251.693,580.465,-333.483,-106.999,777.468,-308.456,-30.7441,1279.34,-321.904,-106.808,1417.58
2.95833,-0.05029849,-0.25877411,-1.67926969,0.04799324,0.10333389,-0.00336991,0,0,-351.918,186.988,391.306,-371.331,227.365,487.563,-299.08,277.621,622.572,-325.095,234.992,620.632,-331.368,-131.324,799.843,-308.317,-30.6294,1288.64,-321.306,-109.759,1425.43
2.96667,-0.22622096,-0.19809801,-1.5666385,-0.04192346,0.12570009,-0.00337133,0,0,-354.301,171.296,433.046,-374.111,208.558,530.081,-299.702,262.087,662.321,-325.311,217.948,659.695,-328.174,-154.631,823.6,-308.184,-30.9511,1296.21,-320.692,-113.098,1431.37
2.975,0.450667,0.185904,-1.846413,0.080195,0.058391,-0.021391,0,0,-357.909,151.811,473.48,-377.236,187.289,571.711,-300.417,245.277,700.805,-325.852,199.437,697.4,-326.523,-177.431,848.717,-308.341,-30.7384,1303.41,-320.314,-116.72,1436.25
2.98333,-0.52060664,-0.16635694,-1.51454346,-0.03164032,0.15028232,-0.02190641,0,0,-363.444,129.001,512.121,-378.526,165.147,611.103,-301.214,228.138,737.152,-325.915,180.208,733.503,-324.278,-199.417,874.333,-308.599,-30.5294,1309.76,-319.868,-120.318,1439.92
2.99167,0.53942824,0.21676544,-1.5037225,0.07854951,0.06304966,-0.01492976,0,0,-365.99,106.195,548.289,-381.114,141.598,647.824,-301.425,209.187,769.821,-326.062,160.433,766.503,-322.179,-220.404,901.204,-308.545,-30.0237,1315.3,-319.581,-123.284,1442.58
3,-0.432584,-0.254867,-1.342628,-0.060632,0.131732,0.01491,0,0,-367.634,81.8635,581.812,-383.648,117.108,680.326,-301.874,190.414,797.768,-326.288,140.118,795.76,-319.883,-239.208,927.965,-308.828,-29.7126,1320.94,-319.054,-126.346,1444.72
3.00833,0.12596964,0.03827797,-1.56431104,0.05538158,0.05074509,-0.02290286,0,0,-370.459,54.4791,612.513,-384.92,92.1586,709.399,-301.476,171.508,820.959,-326.843,120.52,820.69,-318.38,-257.937,955.164,-309.657,-30.1628,1326.15,-318.542,-129.48,1445.57
3.01667,-0.10971906,-0.13926845,-1.50950529,0.0316355,0.07774007,-0.02600007,0,0,-371.832,25.7129,639.149,-386.717,66.9874,733.892,-302.632,152.433,839.386,-327.814,100.815,840.946,-316.439,-274.689,982.47,-310.772,-30.432,1330.66,-318.003,-132.885,1445.26
3.025,-0.079323,-0.07939,-1.336736,-0.004074,0.102264,-0.00912,0,0,-372.116,-4.99833,661.785,-386.804,40.5365,753.084,-304.714,133.732,853.004,-329.128,81.1621,856.666,-315.078,-290.253,1008.59,-312.016,-31.8535,1335.16,-317.299,-136.48,1444.44
3.03333,0.15625814,-0.07968352,-1.33520638,0.0609338,0.11355039,-0.02032201,0,0,-370.929,-37.9668,680.05,-386.448,11.6246,767.801,-306.925,113.71,860.921,-330.756,60.9674,867.1,-313.811,-304.581,1033.87,-313.048,-34.2782,1339.18,-316.26,-140.323,1442.59
3.04167,-0.34404198,-0.19628716,-1.28312574,0.03499717,0.1437138,-0.00983907,0,0,-368.216,-70.8875,693.564,-385.793,-15.2445,775.93,-308.629,93.2898,863.832,-332.052,40.2616,872.643,-312.818,-317.07,1056.83,-313.421,-38.3455,1344.08,-315.251,-144.189,1440.53
3.05,0.185746,-0.079382,-1.334752,0.060976,0.0689,-0.025963,0,0,0,0,0,-384.296,-43.2712,778.632,-309.632,70.7651,861.515,-332.778,18.6827,873.378,-312.264,-328.167,1077.7,-314.74,-44.401,1348.24,-314.114,-148.569,1438.07
3.05833,-0.255597,-0.077358,-0.999713,-0.003534,0.140605,-0.01869,0,0,0,0,0,-381.312,-71.8471,776.677,-310.346,47.3543,854.507,-332.286,-3.8951,869.438,-312.324,-338.278,1096.19,-314.328,-47.2164,1353.34,-313.29,-153.377,1435.18
3.06667,0.00956,-0.07765,-1.167192,0.028521,0.084006,-0.001994,0,0,0,0,0,-377.542,-104.481,772.412,-309.832,22.1553,843.795,-331.711,-28.086,861.761,-313.471,-347.289,1111.9,-314.734,-51.9186,1358.36,-312.477,-158.362,1432.94
3.075,-0.16697,0.010283,-1.339424,0.057647,0.098388,-0.013994,0,0,0,0,0,-372.321,-137.88,765.047,-308.027,-4.37379,829.341,-329.848,-53.7619,850.799,-314.456,-354.148,1125.21,-315.643,-57.13,1362.05,-311.263,-163.477,1430.83
3.08333,-0.13813639,-0.10882603,-1.33986855,0.06312619,0.14574556,-0.01936963,0,0,0,0,0,-365.751,-170.851,754.519,-306.146,-33.3295,812.377,-328.223,-80.6766,837.299,-315.866,-360.532,1135.24,-316.747,-62.7494,1365.2,-310.309,-169.055,1429.67
3.09167,0.03864091,0.01015846,-1.16556814,0.02432465,0.08525189,-0.00845014,0,0,0,0,0,-358.247,-204.758,741.746,-304.236,-63.1555,793.755,-326.034,-108.933,821.6,-317.543,-365.653,1142.03,-316.936,-67.1638,1368.91,-310.11,-174.802,1430.04
3.1,-0.255502,-0.16481,-1.34409,0.000414,0.094566,-0.006869,0,0,0,0,0,-350.575,-240.385,727.298,-301.849,-93.5385,774.013,-323.005,-137.327,804.924,-318.847,-369.868,1145.6,-318.056,-71.8247,1372.04,-310.458,-180.831,1431.35
3.10833,-0.01965625,0.04154282,-1.28307051,0.04490739,0.0673038,-0.00768352,0,0,0,0,0,-343.67,-274.696,711.603,-299.055,-123.666,754.532,-320.309,-164.363,787.009,-320.156,-373.195,1145.65,-317.991,-76.4777,1375.54,-311.027,-187.219,1433.88
3.11667,-0.167034,-0.077575,-0.997146,-0.003734,0.098663,-0.001944,0,0,-296.825,-380.144,694.32,-336.439,-305.327,696.489,-296.371,-150.81,735.212,-317.772,-190.642,769.623,-321.125,-376.075,1142.59,-317.414,-82.204,1378.43,-311.841,-193.66,1436.89
