Time,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,,,,Time,,,,,,,,,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,
0,0,-3.241824,-2.762992,551.471625,-22.953602,-1.334591,-0.18398,0.00242,-0.041622,,,,,s,,,,,,,,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
0.001,0.001,-3.242368,-2.763034,551.472694,-22.887938,-1.380724,-0.18406,0.002504,-0.041503,,,,,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
7.801,7.801,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.802,7.802,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.803,7.803,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.804,7.804,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.805,7.805,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.806,7.806,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.807,7.807,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.808,7.808,0.016276,-0.066174,0.701192,-0.003275,0.018787,0.007379,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.809,7.809,0.01641,0.023718,0.35567,-0.007819,0.019038,0.019187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81,7.81,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.811,7.811,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.812,7.812,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.813,7.813,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.814,7.814,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.815,7.815,-0.071542,0.024037,0.525202,-0.040234,0.038012,0.002434,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.816,7.816,0.016276,-0.066174,0.701192,-0.003275,0.018787,0.007379,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.817,7.817,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.818,7.818,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.819,7.819,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82,7.82,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.821,7.821,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.822,7.822,-0.072019,-0.063959,0.525288,0.029529,-0.008003,0.014368,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.823,7.823,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.824,7.824,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.825,7.825,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.826,7.826,-0.072285,0.112044,0.870515,-0.044149,-0.008083,-0.009626,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.827,7.827,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.828,7.828,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.829,7.829,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83,7.83,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.831,7.831,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.832,7.832,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.833,7.833,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.834,7.834,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.835,7.835,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.836,7.836,-0.071609,0.11199,0.526185,-0.044333,0.037894,-0.009581,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.837,7.837,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.838,7.838,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.839,7.839,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.84,7.84,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.841,7.841,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.842,7.842,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.843,7.843,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.844,7.844,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.845,7.845,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.846,7.846,-0.071682,0.024377,0.354351,-0.007429,-0.031171,0.002249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.847,7.847,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.848,7.848,-0.160392,0.112087,0.355848,-0.011369,-0.035607,0.007037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.849,7.849,-0.071306,0.024258,0.525826,-0.040139,-0.008064,0.002338,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,7.85,0.104377,0.024015,0.699486,-0.007794,-0.022621,0.00234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.851,7.851,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.852,7.852,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.853,7.853,0.016514,0.024034,0.699555,-0.073204,-0.026882,0.019126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.854,7.854,-0.071881,0.112426,0.698595,-0.077008,-0.031133,-0.00973,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.855,7.855,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.856,7.856,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.857,7.857,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.858,7.858,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.859,7.859,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.86,7.86,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.861,7.861,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.862,7.862,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.863,7.863,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.864,7.864,-0.159936,0.112429,0.524242,-0.044038,0.033761,-0.026422,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.865,7.865,-0.160414,0.024433,0.524328,0.025726,-0.012254,-0.014488,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.866,7.866,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.867,7.867,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.868,7.868,-0.160443,0.112643,0.696028,-0.076808,0.01081,-0.026476,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.869,7.869,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.87,7.87,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.871,7.871,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.872,7.872,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.873,7.873,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.874,7.874,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.875,7.875,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.876,7.876,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.877,7.877,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.878,7.878,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.879,7.879,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.88,7.88,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.881,7.881,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.882,7.882,-0.07297,0.024329,0.526582,0.02537,-0.054179,0.002212,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.883,7.883,-0.072619,-0.064719,0.697104,-0.002906,-0.03122,-0.043249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.884,7.884,-0.071838,0.112631,0.524797,0.021467,-0.008055,-0.043305,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.885,7.885,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.886,7.886,-0.160414,0.024433,0.524328,0.025726,-0.012254,-0.014488,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.887,7.887,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.888,7.888,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.889,7.889,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.89,7.89,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.891,7.891,0.016049,0.024453,0.697543,-0.007499,-0.026755,-0.014502,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.892,7.892,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.893,7.893,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.894,7.894,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.895,7.895,0.10431,0.111969,0.700469,-0.011893,-0.022739,-0.009675,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.896,7.896,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.897,7.897,0.016866,0.112073,0.698215,-0.011537,0.019185,-0.026375,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.898,7.898,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.899,7.899,0.015734,0.023771,0.7,-0.007635,-0.026939,0.019142,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9,7.9,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.901,7.901,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.902,7.902,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.903,7.903,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.904,7.904,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.905,7.905,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.906,7.906,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.907,7.907,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.908,7.908,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.909,7.909,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.91,7.91,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.911,7.911,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.912,7.912,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.913,7.913,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.914,7.914,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.915,7.915,0.01696,0.024621,0.353837,-0.007588,-0.026854,-0.014553,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.916,7.916,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.917,7.917,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.918,7.918,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.919,7.919,0.016453,0.024836,0.525623,-0.040359,-0.049805,-0.014607,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92,7.92,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.921,7.921,0.016725,0.0244,0.353213,-0.007684,0.019222,-0.014457,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.922,7.922,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.923,7.923,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.924,7.924,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.925,7.925,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.926,7.926,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.927,7.927,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.928,7.928,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.929,7.929,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93,7.93,-0.072285,0.112044,0.870515,-0.044149,-0.008083,-0.009626,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.931,7.931,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.932,7.932,-0.071812,0.201559,0.52575,0.017033,-0.007907,0.002245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.933,7.933,0.104377,0.024015,0.699486,-0.007794,-0.022621,0.00234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.934,7.934,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.935,7.935,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.936,7.936,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.937,7.937,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.938,7.938,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.939,7.939,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.94,7.94,-0.071812,0.201559,0.52575,0.017033,-0.007907,0.002245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.941,7.941,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.942,7.942,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.943,7.943,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.944,7.944,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.945,7.945,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.946,7.946,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.947,7.947,-0.160037,0.024313,0.695803,-0.006984,0.010853,-0.014399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.948,7.948,-0.160037,0.024313,0.695803,-0.006984,0.010853,-0.014399,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.949,7.949,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.95,7.95,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.951,7.951,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.952,7.952,-0.160414,0.024433,0.524328,0.025726,-0.012254,-0.014488,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.953,7.953,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.954,7.954,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.955,7.955,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.956,7.956,0.016008,0.201335,0.699479,-0.016033,-0.026725,0.019033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.957,7.957,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.958,7.958,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.959,7.959,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.96,7.96,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.961,7.961,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.962,7.962,0.016617,0.023437,0.699689,-0.007574,0.019119,0.019284,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.963,7.963,0.01655,0.11139,0.700672,-0.011673,0.019001,0.00727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.964,7.964,-0.071306,0.024258,0.525826,-0.040139,-0.008064,0.002338,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.965,7.965,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.966,7.966,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.967,7.967,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.968,7.968,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.969,7.969,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.97,7.97,-0.160545,0.024528,0.867589,-0.039755,-0.012098,-0.014453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.971,7.971,-0.072217,0.02409,0.869532,-0.04005,-0.007965,0.002389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.972,7.972,-0.071745,0.113605,0.524767,0.021132,-0.007789,0.014259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.973,7.973,-0.071745,0.113605,0.524767,0.021132,-0.007789,0.014259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
