Time,,Gxp,Gyp,,Hxp,Hyp,,Kxp,Kyp,,Axp,Ayp,,Bxp,Byp,,Mxp,Myp,,Txp,Typ
40.3333,100.045,445.632,1495.11,111.694,339.91,1386.95,75.7297,672.269,1098.27,90.2071,438.62,755.615,71.1502,385.648,719.138,127.114,544.971,699.34,75.3912,633.668,700.344
40.3417,98.7977,448.286,1501.32,112.503,342.135,1391.96,73.2891,671.204,1098.88,89.2633,439.085,756.336,70.4121,386.041,719.47,125.936,545.931,700.641,74.743,634.705,700.413
40.35,97.57,451.218,1508.06,113.192,344.336,1397.75,70.9398,670.751,1100.84,88.5309,440.653,757.467,69.9239,387.22,720.23,125.143,547.464,701.078,74.3144,635.643,700.727
40.3583,96.4691,454.169,1515.06,112.874,346.603,1404.38,68.8056,670.926,1103.85,88.2017,442.507,759.074,69.889,388.693,721.259,124.939,549.533,701.749,74.2511,638.114,700.688
40.3667,95.7685,456.824,1522.39,111.589,348.782,1412.28,66.9107,671.25,1107.34,88.4655,444.562,760.623,70.2531,390.566,722.2,125.184,551.484,702.978,74.5179,639.511,701.139
40.375,95.4128,458.787,1529.77,110.503,351.873,1420.34,65.047,671.4,1110.73,89.0737,446.513,761.774,70.7233,392.174,723.24,125.51,553.499,703.713,74.65,641.759,700.919
40.3833,95.1125,460.067,1538.05,108.946,354.597,1429.01,63.5917,671.266,1113.68,89.5455,447.878,762.849,70.9476,393.689,723.962,125.704,555.166,703.848,74.4069,642.545,701.26
40.3917,94.788,460.341,1546.17,107.555,357.364,1437.41,62.8731,670.998,1116.39,89.581,448.519,763.922,70.7874,394.743,724.805,125.46,556.389,703.664,74.048,643.755,701.229
40.4,95.3737,459.955,1554.12,106.29,359.938,1445.74,62.922,670.553,1118.73,89.4756,448.72,764.652,70.3994,395.247,725.45,125.196,556.814,703.9,73.8444,644.253,701.184
40.4083,96.0979,459.318,1562.46,105.522,362.443,1453.54,63.6171,669.18,1120.73,88.9285,448.644,765.049,69.9326,395.369,725.878,124.877,556.61,704.129,73.4951,644.284,701.216
40.4167,96.706,458.472,1570.87,105.472,364.778,1460.72,65.048,667.263,1122.25,88.5914,448.285,765.002,69.6869,395.168,725.928,124.63,556.004,703.85,73.4355,643.458,701.383
40.425,97.4323,458.298,1579.5,104.478,366.849,1468.14,66.8739,664.636,1123.27,88.6876,447.501,765.02,69.6943,394.593,725.86,124.779,555.31,703.329,73.4587,642.955,701.193
40.4333,98.5718,459.217,1587.95,103.777,368.742,1474.78,68.9571,661.719,1123.73,89.0515,446.279,764.64,69.9639,393.981,725.271,125.425,554.367,702.966,73.7729,641.94,701.147
40.4417,99.2679,460.858,1595.69,104.336,370.258,1481.67,71.117,658.334,1123.92,89.8652,445.38,763.525,70.6836,393.013,724.673,126.046,553.553,702.466,74.2411,641.394,700.833
40.45,99.9108,463.224,1602.92,104.74,371.73,1488.11,73.1511,654.609,1124.1,90.937,444.239,762.459,71.535,392.084,723.926,126.859,552.516,702.082,74.3153,639.958,700.935
40.4583,100.449,465.521,1609.89,105.145,373.074,1494.31,75.0407,650.955,1124.37,91.9529,442.819,761.813,72.3929,390.926,723.181,127.651,551.724,701.5,74.7186,639.185,700.523
40.4667,100.589,467.718,1616.96,105.608,374.507,1500.66,76.9676,647.582,1124.72,92.7757,441.554,761.198,73.0017,389.892,722.387,128.205,550.761,701.158,74.9631,638.315,700.479
40.475,100.084,470.354,1624.05,106.162,375.909,1506.85,78.7484,644.227,1125.19,93.3168,440.203,760.806,73.3601,388.846,721.843,128.109,549.8,701.255,74.9011,637.292,700.578
40.4833,99.0952,472.927,1631.04,106.645,377.351,1513.22,80.4389,640.875,1126.09,93.7072,439.259,760.474,73.3282,388.256,721.276,128.286,549.072,701.099,74.9682,636.143,700.885
40.4917,98.0756,475.328,1637.81,107.372,379.099,1519.64,82.1906,637.675,1127.35,93.8491,438.8,760.166,73.2579,387.97,721.109,128.26,548.892,700.729,74.8961,636.176,700.687
40.5,97.3812,477.425,1644.91,107.688,380.378,1525.78,83.9089,634.635,1128.95,93.7837,438.707,760.104,72.9656,388.003,720.994,128.274,548.902,700.727,74.8217,636.091,700.798
40.5083,96.976,479.29,1652.12,107.752,381.783,1532.49,85.4289,631.948,1130.78,94.027,438.814,760.351,72.7654,388.104,721.286,128.266,549.242,700.769,74.9059,637.044,700.502
40.5167,97.0718,480.643,1659.33,107.818,384.055,1538.97,86.7873,629.325,1132.75,94.248,438.887,760.859,72.7189,388.369,721.576,128.397,549.416,700.909,74.9415,636.79,700.754
40.525,97.2299,481.749,1666.83,107.548,386.48,1545.59,88.0757,626.592,1134.79,94.7814,439.061,761.501,72.8824,388.671,721.87,128.624,549.873,700.896,75.0693,637.434,700.649
40.5333,97.4528,482.374,1674.14,107.075,389.069,1552.37,89.3912,624.101,1136.96,95.3113,439.193,761.879,73.1535,388.989,722.114,128.944,550.218,700.922,75.2056,637.638,700.711
40.5417,98.0421,482.763,1681.75,106.711,391.648,1559.05,90.6406,621.602,1138.95,95.9872,439.215,762.287,73.4188,389.17,722.383,129.362,550.611,700.909,75.3514,637.865,700.729
40.55,98.4079,483.258,1689.29,106.252,394.276,1565.72,91.7427,619.192,1140.74,96.5266,439.163,762.573,73.6361,389.357,722.367,129.664,550.759,700.913,75.4065,637.695,700.876
40.5583,98.676,483.775,1696.64,106.342,397.15,1571.98,92.8022,616.82,1142.25,96.8355,438.889,762.561,73.7391,389.28,722.431,130.045,551.074,700.755,75.335,638.067,700.558
40.5667,99.0212,484.695,1704.05,105.672,400.254,1578.36,94.0377,614.132,1143.44,97.0306,438.5,762.565,73.667,389.147,722.264,129.749,550.844,700.84,75.3911,637.69,700.795
40.575,99.4087,486.027,1711.08,104.934,403.588,1584.45,95.2089,611.46,1144.42,97.1223,437.94,762.437,73.5828,388.777,722.193,129.541,550.663,700.763,75.4109,637.498,700.713
40.5833,99.2581,487,1718.05,104.943,407.066,1590.39,96.2443,608.634,1145.31,97.258,437.277,762.252,73.5592,388.46,721.933,129.836,550.088,700.87,75.5446,636.922,700.889
40.5917,98.9957,488.519,1724.57,104.616,410.612,1595.87,97.3448,606.043,1145.9,97.5524,436.592,762.103,73.5091,388.203,721.683,129.962,549.81,700.816,75.4391,636.9,700.628
40.6,98.3984,490.081,1730.7,104.544,414.108,1601.09,97.9929,603.63,1146.43,97.9935,436.294,761.811,73.7668,388.082,721.42,130.149,549.741,700.72,75.3519,636.864,700.537
40.6083,97.8245,492.049,1736.68,104.593,417.398,1605.74,98.6629,601.348,1146.98,98.4303,436.139,761.544,73.9817,387.989,721.245,130.342,549.833,700.625,75.4388,636.927,700.545
40.6167,97.0761,494.251,1742.43,104.806,420.73,1609.9,99.1058,599.239,1147.6,98.9112,436.166,761.28,74.3492,388.089,720.961,130.729,549.939,700.718,75.7239,636.635,700.876
40.625,96.3772,496.753,1747.96,104.78,424.031,1613.71,99.3793,597.1,1148.33,99.3312,436.223,761.182,74.6984,388.044,720.935,131.012,550.2,700.674,75.9004,637.123,700.695
40.6333,95.7922,499.434,1753.42,104.9,427.75,1617.38,99.6057,595.156,1149.24,99.7429,436.148,761.192,74.9956,388.215,720.816,131.297,550.189,700.737,75.9704,636.772,701.008
40.6417,95.3506,501.748,1758.65,104.92,431.625,1621.08,99.916,593.55,1150.07,99.9272,436.175,761.203,75.0808,388.11,720.929,131.346,550.424,700.691,75.9334,637.083,700.856
40.65,94.8372,504.349,1763.54,104.764,435.639,1624.57,100.209,592.345,1150.69,99.9521,436.041,761.266,74.9992,388.096,720.97,131.18,550.177,700.79,75.8189,636.68,701.071
40.6583,94.6733,506.758,1768.31,104.452,439.581,1627.78,100.328,591.019,1151.25,99.862,435.735,761.375,74.907,387.948,721.002,131.218,550.218,700.711,75.7595,636.884,700.841
40.6667,94.426,509.119,1772.92,104.263,443.807,1630.97,100.243,589.658,1151.71,99.8796,435.496,761.401,74.7647,387.86,720.917,131.159,549.983,700.702,75.7422,636.801,700.843
40.675,94.4854,511.481,1777.39,104.044,447.907,1633.72,100.219,588.382,1152.21,99.8396,434.931,761.43,74.7375,387.584,720.835,131.092,549.793,700.691,75.7476,636.341,700.937
40.6833,94.6676,513.476,1781.67,103.898,452.092,1636.59,99.8611,586.796,1152.6,99.9841,434.542,761.361,74.8457,387.49,720.57,131.073,549.42,700.698,75.7246,635.834,701.169
40.6917,94.7396,515.182,1785.71,103.639,456.483,1639.37,99.3998,585.248,1152.87,100.216,434.207,761.268,74.9763,387.36,720.387,131.149,549.459,700.553,75.7487,636.054,700.897
40.7,94.8187,516.883,1789.62,103.489,460.649,1641.93,98.9007,583.93,1153.08,100.443,433.843,761.082,75.1721,387.314,720.021,131.353,549.357,700.544,75.888,635.909,701.031
40.7083,94.9983,518.655,1793.31,103.403,465.004,1644.53,98.2516,582.693,1153.23,100.671,433.788,760.816,75.4352,387.124,719.724,131.519,549.576,700.389,76.0568,636.201,700.807
40.7167,94.9699,520.477,1796.68,103.211,469.156,1646.65,97.5471,581.508,1153.36,100.837,433.573,760.664,75.728,387.063,719.382,131.667,549.339,700.47,75.9905,635.744,701.104
40.725,94.8892,522.355,1800.05,103.209,472.935,1648.8,96.92,580.486,1153.53,100.931,433.355,760.663,75.8469,386.952,719.243,131.608,549.425,700.474,76.2847,635.954,700.947
40.7333,94.7101,524.402,1802.96,103.317,477.137,1651.03,96.151,579.584,1153.68,100.959,433.217,760.654,75.776,386.912,719.249,131.541,549.305,700.49,76.0651,635.786,701.024
40.7417,94.6014,526.593,1805.63,103.067,481.264,1653.09,95.1134,578.857,1153.99,100.801,433.074,760.932,75.7452,386.799,719.419,131.444,549.25,700.547,75.876,635.634,701.161
40.75,94.3879,528.718,1808.01,102.702,485.431,1655.16,94.1505,578.43,1154.28,100.681,433.1,761.034,75.6433,386.891,719.34,131.442,549.175,700.674,75.8218,635.292,701.476
40.7583,94.1249,530.842,1810.26,102.567,489.529,1656.69,93.305,578.211,1154.5,100.532,433.083,761.118,75.4861,386.847,719.434,131.269,549.303,700.647,75.8133,635.98,700.984
40.7667,94.1357,533.12,1812.53,102.239,492.97,1657.97,92.629,578.246,1154.6,100.354,433.128,761.203,75.4272,386.927,719.295,131.275,549.221,700.719,75.6004,635.606,701.304
40.775,94.1743,535.272,1814.7,102.427,496.81,1659.3,92.0197,578.391,1154.51,100.311,433.203,761.06,75.3186,386.828,719.339,131.17,549.31,700.722,75.6383,635.91,701.12
40.7833,94.3206,537.113,1816.66,102.448,500.444,1660.43,91.4589,578.488,1154.38,100.14,433.16,760.962,75.339,386.781,719.156,131.114,549.118,700.802,75.6127,635.536,701.493
40.7917,94.6542,539.007,1818.63,102.401,503.966,1661.33,90.9076,578.417,1154.23,100.155,432.997,760.953,75.2846,386.717,719.039,130.973,549.157,700.704,75.5448,635.692,701.192
40.8,94.9764,540.692,1820.24,102.509,507.65,1662.2,90.3532,578.295,1154.21,100.2,432.989,760.781,75.2812,386.579,719.013,131.081,549.121,700.606,75.566,635.776,701.009
40.8083,95.4027,542.379,1821.77,102.456,511.042,1662.66,89.9746,578.133,1154.18,100.412,432.967,760.711,75.4098,386.387,719.005,131.111,548.953,700.508,75.6338,635.875,700.908
40.8167,95.7452,544.004,1823.04,102.447,514.697,1663.09,89.4308,578.03,1154.07,100.466,432.94,760.403,75.5714,386.38,718.816,131.227,548.741,700.5,75.5171,635.158,701.219
40.825,96.0947,545.537,1824.02,102.64,517.978,1663.4,88.9796,578.096,1153.8,100.462,433.009,760.294,75.6898,386.295,718.774,131.18,548.863,700.277,75.5339,635.492,700.963
40.8333,96.4302,547.09,1824.97,102.772,521.002,1663.33,88.4997,578.278,1153.52,100.636,432.981,760.23,75.7511,386.409,718.61,131.254,548.851,700.338,75.4832,635.145,701.091
40.8417,96.6599,548.523,1825.61,103.083,524.034,1663.38,87.9876,578.507,1153.3,100.678,433.073,760.064,75.9275,386.325,718.62,131.351,549.193,700.213,75.5506,635.646,700.832
40.85,96.8303,549.862,1826.12,103.277,527.02,1663.48,87.5901,578.812,1153.18,100.713,433.308,760.03,75.9483,386.38,718.505,131.342,549.131,700.271,75.3726,635.409,700.978
40.8583,97.0322,551.326,1826.55,103.294,529.735,1663.34,87.2721,579.129,1153.11,100.699,433.289,760.062,75.9514,386.372,718.504,131.078,549.211,700.214,75.5963,636.093,700.663
40.8667,97.0606,552.648,1826.79,103.629,532.375,1663.4,86.944,579.649,1152.96,100.674,433.41,760.018,75.9618,386.371,718.508,131.076,549.224,700.244,75.6211,636.061,700.61
40.875,97.238,554.09,1827.1,103.899,534.779,1663.26,86.7573,580.214,1152.72,100.701,433.362,760.1,75.9432,386.323,718.677,130.991,549.167,700.287,75.4144,635.864,700.733
40.8833,97.2656,555.285,1827.22,104.138,537.193,1663.31,86.4085,580.799,1152.57,100.672,433.456,760.158,75.8824,386.485,718.714,131.144,549.125,700.29,75.0318,635.246,700.927
40.8917,97.4628,556.388,1827.24,104.456,539.604,1663.44,86.0706,581.393,1152.39,100.649,433.517,760.259,75.8994,386.378,718.861,130.869,549.245,700.133,75.3282,635.843,700.65
40.9,97.6312,557.349,1827.34,104.749,541.916,1663.45,85.964,582.02,1152.22,100.608,433.532,760.365,75.8424,386.527,718.895,131.032,549.269,700.181,75.0751,635.67,700.675
40.9083,97.7903,558.217,1827.44,104.97,544.254,1663.74,85.6591,582.588,1152.11,100.48,433.752,760.435,75.8104,386.557,719.057,130.865,549.471,700.122,75.2365,636.214,700.428
40.9167,97.9662,558.912,1827.51,105.166,546.576,1663.97,85.6204,583.232,1151.95,100.541,433.91,760.437,75.72,386.772,719.071,131.025,549.56,700.207,75.0419,636.065,700.501
40.925,98.1116,559.648,1827.75,105.179,548.469,1663.96,85.6563,583.941,1151.79,100.441,434.061,760.531,75.706,386.887,719.219,130.969,549.786,700.095,75.0677,636.45,700.226
40.9333,98.275,560.35,1827.91,105.464,550.371,1664.1,85.7398,584.526,1151.67,100.51,434.221,760.669,75.6622,387.038,719.449,130.929,549.799,700.057,75.0681,636.566,700.204
40.9417,98.2785,561.24,1828.3,105.661,552.283,1664.09,85.8557,585.001,1151.59,100.512,434.267,760.881,75.5263,387.056,719.794,130.961,550.008,699.978,74.9424,636.512,700.212
40.95,98.4837,562.128,1828.52,105.967,554.285,1664.27,86.029,585.456,1151.63,100.667,434.49,761.072,75.4556,387.246,719.957,130.974,549.863,699.995,74.9603,636.316,700.307
40.9583,98.5792,563.164,1828.75,106.195,555.933,1664.37,86.1639,585.725,1151.8,100.6,434.591,761.162,75.49,387.273,720.208,130.948,550.095,699.9,74.9607,636.796,700.043
40.9667,98.683,564.302,1829.16,106.436,557.554,1664.39,86.3018,585.796,1152.05,100.674,434.723,761.252,75.4524,387.483,720.311,130.959,550.067,699.976,74.9943,636.591,700.191
40.975,98.8238,565.518,1829.46,106.634,559.433,1664.6,86.414,585.928,1152.22,100.659,434.913,761.339,75.4756,387.555,720.546,131.024,550.32,699.899,75.1687,637.137,699.975
40.9833,98.9568,566.679,1829.65,106.769,561.188,1664.79,86.5601,585.979,1152.32,100.712,434.965,761.387,75.4889,387.7,720.61,130.988,550.26,699.985,75.1382,636.686,700.225
40.9917,98.9848,567.848,1829.92,106.839,562.737,1665.02,86.8228,585.916,1152.42,100.838,435.085,761.56,75.5544,387.822,720.807,130.994,550.5,699.883,75.2313,637.345,699.998
41,99.0471,568.915,1830.08,106.874,564.51,1665.52,86.9652,585.876,1152.56,100.904,435.195,761.668,75.6677,387.849,721.023,130.948,550.56,699.844,75.3101,637.37,699.96
41.0083,99.0928,569.938,1830.36,106.981,566.07,1665.9,87.2418,585.782,1152.72,100.995,435.238,761.818,75.6959,387.853,721.294,131.002,550.514,699.917,75.3426,637.447,699.94
41.0167,99.1483,570.852,1830.62,107.105,567.692,1666.32,87.4178,585.686,1152.9,101.065,435.293,761.904,75.5821,387.97,721.396,131.073,550.405,700.07,75.0382,636.924,700.237
41.025,99.3182,571.807,1830.9,107.173,569.106,1666.58,87.5183,585.494,1153.11,101.076,435.275,762.067,75.5232,387.921,721.579,130.913,550.415,700.01,75.2034,637.397,699.909
41.0333,99.4402,572.775,1831.28,107.323,570.485,1666.75,87.713,585.268,1153.31,101.043,435.164,762.302,75.4285,388.032,721.729,131.035,550.431,700.039,75.2948,636.968,700.221
41.0417,99.4711,573.594,1831.64,107.626,572.123,1667.04,87.8016,585.064,1153.57,101.028,435.293,762.427,75.2563,388.132,721.95,130.877,550.632,699.881,75.3729,637.549,699.876
41.05,99.607,574.455,1831.88,107.696,573.577,1667.31,87.9404,584.852,1153.84,100.899,435.435,762.577,75.1534,388.269,721.98,130.975,550.647,700.004,75.2829,637.445,699.96
41.0583,99.6395,575.262,1832.17,107.663,574.877,1667.44,88.0409,584.676,1154.11,100.855,435.45,762.72,74.8586,388.431,722.073,130.803,550.775,699.962,75.4589,638.124,699.674
41.0667,99.7522,575.972,1832.32,107.764,576.364,1667.71,88.0264,584.546,1154.4,100.629,435.618,762.732,74.6179,388.552,722.191,130.775,550.953,700.017,75.4324,638.153,699.731
41.075,99.7252,576.659,1832.55,107.747,577.552,1667.9,88.0444,584.386,1154.58,100.507,435.598,762.879,74.2814,388.663,722.284,130.67,551.062,700.065,75.4007,638.339,699.658
41.0833,99.7623,577.257,1832.76,107.871,579.007,1668.14,88.0056,584.277,1154.73,100.338,435.711,762.905,73.9916,388.856,722.283,130.385,551.024,700.062,75.3457,637.955,699.862
41.0917,100.068,577.735,1832.71,107.998,580.336,1668.29,87.9671,584.193,1154.81,100.395,435.83,763.028,73.7893,388.889,722.427,129.738,551.125,700.047,75.4466,638.428,699.5
41.1,100.2,578.315,1832.85,107.953,581.354,1668.27,87.8801,584.123,1154.81,100.218,435.727,763.03,73.6589,389.015,722.365,129.931,551.099,700.059,75.5984,638.35,699.599
41.1083,100.445,578.927,1832.94,108.079,582.5,1668.42,87.7186,584.047,1154.84,100.324,435.82,762.959,73.6218,389.004,722.484,130.085,551.148,699.926,75.6268,638.812,699.25
41.1167,100.691,579.547,1832.97,108.097,583.606,1668.39,87.6303,584.027,1154.83,100.366,435.868,762.899,73.7883,389.11,722.368,130.291,551.14,699.928,75.8505,638.662,699.395
41.125,100.941,580.277,1833.12,108.051,584.568,1668.16,87.448,583.91,1154.81,100.497,435.753,762.887,73.8029,389.201,722.351,130.387,551.324,699.812,75.8033,639.009,699.15
41.1333,101.275,580.993,1833.11,108.282,585.691,1668.08,87.2659,583.797,1154.77,100.561,435.981,762.832,73.9164,389.265,722.325,130.394,551.436,699.74,75.8585,638.944,699.064
41.1417,101.508,581.727,1833.19,108.369,586.597,1667.85,87.1623,583.624,1154.77,100.785,435.983,762.77,74.0303,389.217,722.407,130.386,551.514,699.657,75.8825,639.109,698.964
41.15,101.779,582.454,1833.2,108.538,587.702,1667.77,87.0595,583.362,1154.81,100.897,436.237,762.585,74.0362,389.36,722.291,130.594,551.441,699.684,76.0014,638.799,699.107
41.1583,102.055,583.107,1833.14,108.561,588.596,1667.63,87.0072,583.009,1154.87,100.979,436.288,762.511,74.2079,389.267,722.358,130.633,551.608,699.505,75.9966,638.952,698.837
41.1667,102.234,583.785,1833.19,108.367,589.183,1667.22,87.066,582.665,1154.93,101.021,436.129,762.542,74.1599,389.263,722.257,130.7,551.387,699.605,75.9896,638.763,699.006
41.175,102.4,584.406,1833.2,109.009,590.177,1667.28,87.3115,582.353,1154.99,100.987,436.019,762.461,74.0698,389.078,722.338,130.698,551.384,699.446,76.107,639.067,698.781
41.1833,102.5,584.853,1833.15,109.52,591.051,1667.11,87.5709,582.123,1154.95,100.91,435.698,762.49,73.9767,389.061,722.166,130.785,551.112,699.519,76.1529,638.456,698.982
41.1917,102.548,585.331,1833.21,109.397,591.454,1666.98,87.9796,581.782,1154.91,100.891,435.384,762.547,73.8646,388.953,722.131,130.636,551.04,699.29,76.2182,638.643,698.696
41.2,102.682,585.603,1833.12,108.876,591.881,1666.76,88.3497,581.426,1154.93,101,435.281,762.37,73.8201,388.89,722.054,130.716,550.973,699.19,76.245,638.543,698.655
41.2083,102.901,585.935,1833.22,108.929,592.316,1666.58,88.7188,581.069,1154.98,101.045,435.142,762.277,73.9482,388.826,722.002,130.905,550.859,699.107,76.4386,638.584,698.577
41.2167,102.994,586.172,1833.27,109.084,592.826,1666.61,89.0138,580.766,1154.98,101.317,435.146,762.216,74.062,388.907,721.843,131.177,550.755,699.095,76.6308,638.316,698.739
41.225,102.965,586.261,1833.29,109.315,593.407,1666.47,89.3486,580.567,1154.95,101.449,435.171,762.142,74.3069,388.829,721.787,131.372,551,698.853,76.7415,638.769,698.396
41.2333,103.098,586.456,1833.4,109.531,593.922,1666.28,89.7233,580.355,1154.88,101.891,435.161,762.15,74.4622,388.914,721.64,131.515,550.939,698.815,76.8243,638.417,698.588
41.2417,103.157,586.597,1833.44,109.385,594.361,1666.35,90.0819,580.312,1154.8,101.902,435.105,761.984,74.5903,388.771,721.723,131.568,551.107,698.609,76.9712,638.804,698.249
41.25,103.107,586.687,1833.38,109.259,594.841,1666.31,90.3903,580.292,1154.76,102.078,435.038,761.969,74.7506,388.777,721.659,131.741,550.906,698.601,76.9385,638.262,698.45
41.2583,103.23,586.893,1833.46,109.373,595.154,1666.23,90.7457,580.264,1154.76,102.233,434.904,762.094,74.9146,388.714,721.778,131.755,550.838,698.477,76.9102,638.491,698.287
41.2667,103.107,586.966,1833.42,109.361,595.505,1666.33,91.0505,580.385,1154.77,102.375,434.865,762.158,75.0106,388.739,721.9,131.928,550.802,698.358,77.1363,638.625,698.127
41.275,103.203,587.111,1833.53,109.501,595.763,1666.21,91.349,580.587,1154.87,102.426,434.885,762.376,74.9925,388.736,722.1,132.012,550.782,698.391,77.2403,638.583,698.179
41.2833,103.183,587.192,1833.54,109.662,596.033,1666.4,91.5282,580.96,1154.96,102.312,434.944,762.557,74.8068,388.911,722.265,132.116,550.745,698.396,77.2738,638.131,698.423
41.2917,102.933,587.046,1833.52,109.715,596.187,1666.52,91.8306,581.496,1155.1,102.192,435.181,762.754,74.6355,389.026,722.565,131.916,550.852,698.253,77.553,638.831,698.081
41.3,102.941,587.101,1833.75,109.925,596.237,1666.62,92.2117,582.073,1155.24,101.986,435.298,763.045,74.3455,389.214,722.799,131.918,550.85,698.357,77.2685,638.468,698.382
41.3083,102.814,586.956,1833.87,110.039,596.219,1666.94,92.3631,582.734,1155.45,101.759,435.5,763.339,73.941,389.372,723.207,131.702,550.957,698.305,77.3814,639.061,698.032
41.3167,102.562,586.704,1834.1,110.246,596.135,1667.24,92.5912,583.627,1155.63,101.43,435.699,763.723,73.5556,389.641,723.565,131.692,550.896,698.406,77.5782,638.721,698.358
41.325,102.499,586.534,1834.48,110.406,595.969,1667.49,92.91,584.746,1155.83,101.182,435.731,764.294,73.1646,389.865,724.157,131.653,551.056,698.408,77.4108,639.061,698.118
41.3333,102.293,586.211,1834.74,110.622,595.846,1667.91,93.0976,586.199,1155.99,100.865,435.954,764.909,72.8224,390.038,724.832,131.49,551.021,698.423,77.5732,639.215,698.062
41.3417,102.256,585.923,1835.16,110.978,595.782,1668.19,93.5061,587.964,1156.11,100.802,436.042,765.655,72.5723,390.133,725.68,131.381,551.148,698.461,77.5268,639.18,698.172
